"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.025,25.5
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.1,29
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.25,35.5
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.5,39
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.75,42.75
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.9,49
"Central","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.975,63.25
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.025,1.75
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.1,2.25
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.25,3
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.5,4
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.75,4.75
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.9,6.25
"Central","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.975,12.25
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.025,0.75
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.1,1
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.25,1.25
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.5,2
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.75,2.5
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.9,3.5
"Central","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.975,6.25
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.025,0
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.1,8.25
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.25,26.5
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.5,38.5
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.75,51
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.9,73.25
"Central","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.975,127.5
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.025,0
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.1,0
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.25,2
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.5,4.25
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.75,7.5
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.9,13.5
"Central","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.975,31
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.025,0
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.1,0
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.25,0.5
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.5,2.5
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.75,4.5
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.9,7.75
"Central","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.975,18.5
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.025,0
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.1,1.25
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.25,21.5
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.5,40.75
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.75,60.5
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.9,98.75
"Central","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.975,197.75
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.025,0
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.1,0
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.25,1.5
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.5,5.25
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.75,10
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.9,19.5
"Central","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.975,47.5
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.025,0
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.1,0
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.25,0.25
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.5,3
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.75,6.5
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.9,11.25
"Central","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.975,27.5
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.025,0
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.1,0
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.25,17
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.5,43.25
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.75,70.5
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.9,120.75
"Central","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.975,263.25
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.025,0
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.1,0
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.25,1
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.5,6
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.75,12.75
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.9,25
"Central","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.975,63.5
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.025,0
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.1,0
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.25,0.25
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.5,3.5
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.75,8
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.9,14.75
"Central","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.975,35.25
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.025,23.75
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.1,29
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.25,33.75
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.5,36.75
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.75,39.75
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.9,44.5
"East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.975,56.25
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.025,0
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.1,0
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.25,0
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.5,0
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.75,0.5
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.9,2.25
"East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.975,7.25
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.025,0.25
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.1,0.25
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.25,0.25
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.5,1
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.75,1.25
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.9,2.25
"East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.975,5
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.025,0
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.1,6.25
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.25,24.5
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.5,35.25
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.75,46.5
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.9,67.25
"East","2025-11-01","2025-10-25","wk inc covid hosp",1,"quantile",0.975,117.25
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.025,0
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.1,0
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.25,0.25
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.5,1.75
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.75,4.25
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.9,10.25
"East","2025-11-01","2025-10-25","wk inc flu hosp",1,"quantile",0.975,27.5
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.025,0
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.1,0
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.25,0
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.5,1.5
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.75,4
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.9,7
"East","2025-11-01","2025-10-25","wk inc rsv hosp",1,"quantile",0.975,17.5
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.025,0
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.1,2
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.25,18.25
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.5,35.75
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.75,53.5
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.9,89.75
"East","2025-11-08","2025-10-25","wk inc covid hosp",2,"quantile",0.975,181.5
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.025,0
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.1,0
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.25,1
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.5,3.25
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.75,7.75
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.9,16.5
"East","2025-11-08","2025-10-25","wk inc flu hosp",2,"quantile",0.975,44
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.025,0
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.1,0
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.25,0.25
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.5,2.5
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.75,5.75
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.9,10.75
"East","2025-11-08","2025-10-25","wk inc rsv hosp",2,"quantile",0.975,27.25
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.025,0
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.1,0
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.25,13.25
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.5,37.75
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.75,62.25
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.9,110
"East","2025-11-15","2025-10-25","wk inc covid hosp",3,"quantile",0.975,245
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.025,0
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.1,0
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.25,1.75
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.5,5
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.75,11.5
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.9,23
"East","2025-11-15","2025-10-25","wk inc flu hosp",3,"quantile",0.975,61
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.025,0
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.1,0
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.25,0.75
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.5,3.5
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.75,7.5
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.9,14.5
"East","2025-11-15","2025-10-25","wk inc rsv hosp",3,"quantile",0.975,35.5
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.025,3
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.1,3.5
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.25,4.75
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.5,6
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.75,7.5
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.9,9.75
"North East","2025-10-25","2025-10-25","wk inc covid hosp",0,"quantile",0.975,16.25
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.025,0
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.1,0
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.25,0
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.5,0
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.75,0.25
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.9,1.25
"North East","2025-10-25","2025-10-25","wk inc flu hosp",0,"quantile",0.975,4.25
"North East","2025-10-25","2025-10-25","wk inc rsv hosp",0,"quantile",0.025,0.25
