"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.025,22.75
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.1,25.75
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.25,31.75
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.5,35.5
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.75,39
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.9,45.75
"Central","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.975,59.5
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.025,0
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.1,0
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.25,0
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.5,0
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.75,0.75
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.9,2.5
"Central","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.975,8.25
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.025,0.25
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.1,0.25
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.25,0.25
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.5,1
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.75,1.5
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.9,2.5
"Central","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.975,5.25
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.025,0
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.1,5.25
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.25,18.25
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.5,30
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.75,42.5
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.9,65.5
"Central","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.975,120
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.025,0
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.1,0
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.25,0
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.5,1
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.75,3.75
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.9,10.25
"Central","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.975,28.25
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.025,0
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.1,0
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.25,0
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.5,1.5
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.75,3.5
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.9,7.25
"Central","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.975,17.75
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.025,0
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.1,3.25
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.25,14.75
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.5,28.75
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.75,48.25
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.9,87
"Central","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.975,187.5
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.025,0
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.1,0
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.25,0
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.5,2
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.75,7
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.9,16.75
"Central","2025-09-27","2025-09-13","wk inc flu hosp",2,"quantile",0.975,44.75
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.025,0
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.1,0
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.25,0
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.5,2
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.75,5
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.9,10.25
"Central","2025-09-27","2025-09-13","wk inc rsv hosp",2,"quantile",0.975,26.75
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.025,0
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.1,4.25
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.25,15.5
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.5,33.5
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.75,60.5
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.9,111.5
"Central","2025-10-04","2025-09-13","wk inc covid hosp",3,"quantile",0.975,257.25
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.025,0
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.1,0
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.25,0
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.5,3
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.75,10
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.9,22.75
"Central","2025-10-04","2025-09-13","wk inc flu hosp",3,"quantile",0.975,60.75
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.025,0
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.1,0
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.25,0
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.5,2.5
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.75,6.75
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.9,14.25
"Central","2025-10-04","2025-09-13","wk inc rsv hosp",3,"quantile",0.975,34.75
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.025,17
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.1,19.75
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.25,25.25
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.5,28
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.75,30.5
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.9,36
"East","2025-09-13","2025-09-13","wk inc covid hosp",0,"quantile",0.975,47.25
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.025,0.25
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.1,0.25
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.25,0.25
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.5,1
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.75,1.5
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.9,3
"East","2025-09-13","2025-09-13","wk inc flu hosp",0,"quantile",0.975,8.25
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.025,0
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.1,0
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.25,0
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.5,0
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.75,0.5
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.9,1.5
"East","2025-09-13","2025-09-13","wk inc rsv hosp",0,"quantile",0.975,4
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.025,0
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.1,3.75
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.25,19.25
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.5,29.75
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.75,40.75
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.9,62.25
"East","2025-09-20","2025-09-13","wk inc covid hosp",1,"quantile",0.975,113
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.025,0
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.1,0
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.25,0.25
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.5,2.25
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.75,5
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.9,11
"East","2025-09-20","2025-09-13","wk inc flu hosp",1,"quantile",0.975,29
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.025,0
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.1,0
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.25,0.25
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.5,1
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.75,3
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.9,6.5
"East","2025-09-20","2025-09-13","wk inc rsv hosp",1,"quantile",0.975,17.5
"East","2025-09-27","2025-09-13","wk inc covid hosp",2,"quantile",0.025,0
