"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.025,266.2
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.1,300.2
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.25,320.2
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.5,327.4
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.75,331.8
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.9,344
"Central","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.975,388.2
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.025,1.2
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.1,9.4
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.25,14
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.5,16.8
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.75,19.6
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.9,23.8
"Central","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.975,38.6
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.025,0.2
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.1,5.4
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.25,24.2
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.5,48.6
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.75,71.6
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.9,126.4
"Central","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.975,249.8
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.025,233.8
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.1,280.4
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.25,303.2
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.5,311.2
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.75,319.2
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.9,333.4
"Central","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.975,390.6
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.025,0.4
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.1,7
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.25,13.2
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.5,16.8
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.75,20.6
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.9,25.8
"Central","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.975,44.4
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.025,23
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.1,28
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.25,31
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.5,44
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.75,62
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.9,91
"East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.975,111
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.025,11
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.1,33
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.25,39
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.5,44
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.75,45
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.9,51
"East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.975,115
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.025,3
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.1,10
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.25,10
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.5,12
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.75,12
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.9,14
"East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.975,28
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.025,31.6
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.1,40.6
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.25,45.4
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.5,50
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.75,57.4
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.9,68.2
"East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.975,88
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.025,163.2
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.1,171.6
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.25,175.2
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.5,177
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.75,177.4
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.9,180.8
"East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.975,197.6
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.025,16.6
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.1,19.8
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.25,20.8
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.5,21.8
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.75,22
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.9,23.2
"East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.975,28.2
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.025,2
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.1,24.8
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.25,43.6
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.5,54
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.75,70.2
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.9,92.2
"East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.975,139.8
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.025,152.8
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.1,170.2
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.25,180.2
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.5,184
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.75,186.2
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.9,192.8
"East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.975,222.2
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.025,8.8
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.1,17.6
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.25,21
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.5,22.8
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.75,24.4
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.9,27.2
"East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.975,38.4
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.025,1.4
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.1,16
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.25,42.8
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.5,59
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.75,82
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.9,119
"East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.975,196.2
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.025,140.6
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.1,172
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.25,185.2
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.5,190.6
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.75,194.6
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.9,204.6
"East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.975,247.2
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.025,4.8
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.1,16.2
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.25,21
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.5,23.6
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.75,26.8
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.9,30.4
"East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.975,46.4
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.025,1.4
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.1,12.4
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.25,41.2
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.5,63
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.75,89.4
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.9,136.6
"East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.975,253
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.025,107.2
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.1,152
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.25,167
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.5,174.6
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.75,181
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.9,192.4
"East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.975,249.2
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.025,4
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.1,14.2
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.25,20.8
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.5,24.2
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.75,27.8
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.9,33.2
"East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.975,52.2
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.025,7
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.1,10
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.25,11
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.5,16
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.75,20
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.9,29
"North East","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.975,40
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.025,4
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.1,13
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.25,15
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.5,17
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.75,17
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.9,20
"North East","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.975,45
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.025,0
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.1,0
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.25,1
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.5,1
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.75,1
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.9,1
"North East","2025-12-27","2026-01-03","wk inc rsv hosp",-1,"quantile",0.975,2
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.025,7
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.1,11
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.25,13.2
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.5,15.4
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.75,17.8
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.9,23
"North East","2026-01-03","2026-01-03","wk inc covid hosp",0,"quantile",0.975,31.8
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.025,68.4
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.1,73
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.25,74.8
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.5,75.4
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.75,75.6
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.9,77.4
"North East","2026-01-03","2026-01-03","wk inc flu hosp",0,"quantile",0.975,85.2
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.025,2.2
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.1,3.2
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.25,4
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.5,4
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.75,4.4
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.9,5
"North East","2026-01-03","2026-01-03","wk inc rsv hosp",0,"quantile",0.975,5.8
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.025,0.8
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.1,1.6
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.25,7
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.5,13.6
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.75,20.8
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.9,38.2
"North East","2026-01-10","2026-01-03","wk inc covid hosp",1,"quantile",0.975,74.4
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.025,60.2
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.1,75.8
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.25,81.2
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.5,83.6
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.75,85.8
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.9,90
"North East","2026-01-10","2026-01-03","wk inc flu hosp",1,"quantile",0.975,110.4
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.025,0
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.1,1.2
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.25,3.2
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.5,4.4
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.75,5.8
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.9,7.6
"North East","2026-01-10","2026-01-03","wk inc rsv hosp",1,"quantile",0.975,14.4
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.025,0.6
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.1,1.2
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.25,4.6
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.5,12.8
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.75,24.8
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.9,54.2
"North East","2026-01-17","2026-01-03","wk inc covid hosp",2,"quantile",0.975,121.8
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.025,49.4
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.1,78
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.25,86.6
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.5,90.2
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.75,93.4
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.9,100.6
"North East","2026-01-17","2026-01-03","wk inc flu hosp",2,"quantile",0.975,133.6
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.025,0
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.1,0.4
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.25,2.8
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.5,5.2
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.75,7.2
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.9,10
"North East","2026-01-17","2026-01-03","wk inc rsv hosp",2,"quantile",0.975,21.2
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.025,0.6
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.1,1.2
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.25,3.2
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.5,14.6
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.75,31.2
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.9,68.8
"North East","2026-01-24","2026-01-03","wk inc covid hosp",3,"quantile",0.975,169.4
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.025,40.2
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.1,77.6
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.25,88.6
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.5,93.8
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.75,98.8
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.9,108.2
"North East","2026-01-24","2026-01-03","wk inc flu hosp",3,"quantile",0.975,154
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.025,0
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.1,0.2
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.25,2.6
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.5,5.4
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.75,8
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.9,12.4
"North East","2026-01-24","2026-01-03","wk inc rsv hosp",3,"quantile",0.975,26.6
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.025,2
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.1,3
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.25,3
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.5,5
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.75,6
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.9,9
"North West","2025-12-27","2026-01-03","wk inc covid hosp",-1,"quantile",0.975,11
"North West","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.025,1
"North West","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.1,3
"North West","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.25,3
"North West","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.5,4
"North West","2025-12-27","2026-01-03","wk inc flu hosp",-1,"quantile",0.75,4
