"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.25,48.25
"Central","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.5,52.5
"Central","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.75,103.375
"Central","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.9,132.625
"Central","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.975,153.25
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.025,4.375
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.1,5.625
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.25,7.875
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.5,11
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.75,18.75
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.9,27
"Central","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.975,42
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.025,21.25
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.1,24
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.25,25.75
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.5,30.125
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.75,34.75
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.9,38
"Central","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.975,41.375
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.025,14.875
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.1,33.75
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.25,47.625
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.5,56.75
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.75,106
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.9,143.125
"Central","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.975,182.75
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.025,0
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.1,2.125
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.25,5.625
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.5,10.75
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.75,19.125
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.9,30.75
"Central","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.975,55.125
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.025,13.125
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.1,20.125
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.25,23.375
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.5,27.75
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.75,33.625
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.9,38.25
"Central","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.975,45.375
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.025,10.75
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.1,26
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.25,46
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.5,58.75
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.75,102.5
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.9,147.75
"Central","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.975,212.5
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.025,0
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.1,0.75
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.25,4.375
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.5,10.5
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.75,20.375
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.9,34.5
"Central","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.975,76.875
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.025,7.125
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.1,17.625
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.25,21.875
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.5,25.625
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.75,32.625
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.9,37.625
"Central","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.975,48
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.025,10.125
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.1,26
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.25,47.75
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.5,64.5
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.75,110.625
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.9,162.75
"Central","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.975,248.875
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.025,0
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.1,0.25
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.25,3
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.5,10.75
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.75,21.25
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.9,36.5
"Central","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.975,98.5
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.025,5.5
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.1,15.25
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.25,21
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.5,25.625
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.75,32.375
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.9,38.875
"Central","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.975,51.375
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.025,39.5
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.1,43.75
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.25,47.5
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.5,69
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.75,134.25
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.9,168.25
"East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.975,184.75
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.025,3.25
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.1,3.5
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.25,5
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.5,16
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.75,30.25
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.9,43.75
"East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.975,54.75
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.025,29.25
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.1,31
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.25,35.25
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.5,46
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.75,56.5
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.9,63
"East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.975,67.25
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.025,41.25
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.1,50.125
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.25,55.125
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.5,60.75
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.75,95.875
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.9,116.375
"East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.975,132.625
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.025,4.75
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.1,6.375
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.25,8.875
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.5,12.5
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.75,18.5
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.9,24.875
"East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.975,35.75
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.025,34.25
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.1,37
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.25,38.5
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.5,44.875
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.75,50.75
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.9,54.875
"East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.975,58.375
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.025,17.875
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.1,39.625
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.25,53
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.5,63.75
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.75,102.5
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.9,131.25
"East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.975,166.25
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.025,0.125
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.1,2.375
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.25,6.625
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.5,11.25
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.75,18.5
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.9,28.25
"East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.975,49.375
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.025,26.375
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.1,32.625
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.25,36
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.5,42.125
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.75,49.125
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.9,54.625
"East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.975,62.25
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.025,12.625
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.1,32
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.25,52.375
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.5,66.375
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.75,112.875
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.9,151.25
"East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.975,209
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.025,0
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.1,0.375
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.25,4.625
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.5,10.75
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.75,18.875
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.9,29.25
"East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.975,63.875
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.025,19.375
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.1,29.75
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.25,33.5
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.5,39.625
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.75,47.5
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.9,53.5
"East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.975,64.375
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.025,11.25
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.1,29.625
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.25,53.375
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.5,69.5
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.75,109.75
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.9,152.25
"East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.975,229.75
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.025,0
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.1,0.125
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.25,3.375
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.5,10.875
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.75,20.75
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.9,34.125
"East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.975,81.625
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.025,13.375
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.1,26.125
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.25,31.125
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.5,36.75
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.75,45.25
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.9,52.625
"East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.975,65.875
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.025,14.5
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.1,16.25
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.25,18
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.5,26.75
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.75,49
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.9,61.5
"North East","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.975,67.5
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.025,0.25
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.1,0.5
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.25,0.5
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.5,3
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.75,10.25
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.9,15.5
"North East","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.975,22
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.025,1
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.1,1.75
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.25,2.25
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.5,3.75
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.75,5.5
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.9,6.5
"North East","2026-02-14","2026-02-21","wk inc rsv hosp",-1,"quantile",0.975,7.75
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.025,12.125
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.1,17.5
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.25,20.5
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.5,28
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.75,40.625
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.9,48.5
"North East","2026-02-21","2026-02-21","wk inc covid hosp",0,"quantile",0.975,56.625
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.025,0.75
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.1,1
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.25,1.625
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.5,2.625
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.75,5.25
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.9,8.125
"North East","2026-02-21","2026-02-21","wk inc flu hosp",0,"quantile",0.975,14.5
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.025,1.125
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.1,2.25
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.25,2.875
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.5,4.125
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.75,5.125
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.9,6.125
"North East","2026-02-21","2026-02-21","wk inc rsv hosp",0,"quantile",0.975,6.875
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.025,2.625
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.1,8.25
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.25,16.875
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.5,25.125
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.75,41.5
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.9,57.125
"North East","2026-02-28","2026-02-21","wk inc covid hosp",1,"quantile",0.975,82.875
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.025,0
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.1,0
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.25,0.75
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.5,3.25
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.75,6.5
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.9,11.5
"North East","2026-02-28","2026-02-21","wk inc flu hosp",1,"quantile",0.975,27.875
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.025,0.25
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.1,0.875
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.25,2.375
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.5,4.125
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.75,5.75
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.9,7.625
"North East","2026-02-28","2026-02-21","wk inc rsv hosp",1,"quantile",0.975,12.125
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.025,3
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.1,7.375
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.25,15.875
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.5,26.125
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.75,45.75
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.9,68.125
"North East","2026-03-07","2026-02-21","wk inc covid hosp",2,"quantile",0.975,115.25
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.025,0
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.1,0
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.25,0.5
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.5,4
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.75,8.625
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.9,15.75
"North East","2026-03-07","2026-02-21","wk inc flu hosp",2,"quantile",0.975,43.875
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.025,0.25
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.1,0.625
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.25,1.75
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.5,3.875
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.75,6.125
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.9,8.5
"North East","2026-03-07","2026-02-21","wk inc rsv hosp",2,"quantile",0.975,16.5
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.025,1.625
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.1,5
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.25,13.5
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.5,26
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.75,48.625
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.9,76.625
"North East","2026-03-14","2026-02-21","wk inc covid hosp",3,"quantile",0.975,143.75
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.025,0
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.1,0
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.25,0.375
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.5,4.625
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.75,10.375
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.9,18.875
"North East","2026-03-14","2026-02-21","wk inc flu hosp",3,"quantile",0.975,56.625
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.025,0.125
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.1,0.5
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.25,1.625
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.5,3.875
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.75,6.5
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.9,9.75
"North East","2026-03-14","2026-02-21","wk inc rsv hosp",3,"quantile",0.975,19.375
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.025,0.25
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.1,0.5
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.25,1
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.5,2.75
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.75,23
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.9,33.25
"North West","2026-02-14","2026-02-21","wk inc covid hosp",-1,"quantile",0.975,38.5
"North West","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.025,0
"North West","2026-02-14","2026-02-21","wk inc flu hosp",-1,"quantile",0.1,0.25
