"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.025,45.6666666666667
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.1,49.3333333333333
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.25,50
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.5,50.6666666666667
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.75,51.3333333333333
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.9,52
"Central","2025-08-30","2025-08-30","wk inc covid hosp",0,"quantile",0.975,56
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.025,0
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.1,0
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.25,0
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.5,0
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.75,0.333333333333333
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.9,0.666666666666667
"Central","2025-08-30","2025-08-30","wk inc flu hosp",0,"quantile",0.975,2.33333333333333
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.025,0
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.1,0
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.25,0
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.5,0
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.75,0.666666666666667
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.9,1
"Central","2025-08-30","2025-08-30","wk inc rsv hosp",0,"quantile",0.975,2
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.025,0
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.1,14
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.25,39
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.5,51
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.75,63
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.9,88
"Central","2025-09-06","2025-08-30","wk inc covid hosp",0,"quantile",0.975,132
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.025,0
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.1,30.3333333333333
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.25,49.6666666666667
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.5,58
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.75,66.3333333333333
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.9,85.6666666666667
"Central","2025-09-06","2025-08-30","wk inc covid hosp",1,"quantile",0.975,139.666666666667
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.025,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.1,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.25,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.5,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.75,2
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.9,8
"Central","2025-09-06","2025-08-30","wk inc flu hosp",0,"quantile",0.975,27
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.025,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.1,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.25,0
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.5,1
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.75,3.66666666666667
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.9,7.66666666666667
"Central","2025-09-06","2025-08-30","wk inc flu hosp",1,"quantile",0.975,26.3333333333333
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.025,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.1,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.25,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.5,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.75,1
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.9,5
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",0,"quantile",0.975,13
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.025,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.1,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.25,0
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.5,0.666666666666667
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.75,2.33333333333333
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.9,5
"Central","2025-09-06","2025-08-30","wk inc rsv hosp",1,"quantile",0.975,16
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.025,0
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.1,0
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.25,27
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.5,51
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.75,76
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.9,109
"Central","2025-09-13","2025-08-30","wk inc covid hosp",1,"quantile",0.975,170
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.025,0
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.1,17.6666666666667
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.25,49.6666666666667
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.5,64.6666666666667
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.75,80
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.9,117.333333333333
"Central","2025-09-13","2025-08-30","wk inc covid hosp",2,"quantile",0.975,225.666666666667
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.025,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.1,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.25,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.5,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.75,5
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.9,18
"Central","2025-09-13","2025-08-30","wk inc flu hosp",1,"quantile",0.975,34
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.025,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.1,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.25,0
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.5,2
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.75,6
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.9,14.3333333333333
"Central","2025-09-13","2025-08-30","wk inc flu hosp",2,"quantile",0.975,45.6666666666667
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.025,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.1,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.25,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.5,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.75,3
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.9,9
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",1,"quantile",0.975,19
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.025,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.1,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.25,0
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.5,1.33333333333333
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.75,4.33333333333333
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.9,9
"Central","2025-09-13","2025-08-30","wk inc rsv hosp",2,"quantile",0.975,27.3333333333333
"Central","2025-09-20","2025-08-30","wk inc covid hosp",2,"quantile",0.025,0
