"location","target_end_date","reference_date","target","horizon","output_type","output_type_id","value"
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.025,27
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.1,30.25
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.25,33.75
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.5,50.25
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.75,90.75
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.9,112.25
"Central","2026-02-07","2026-02-14","wk inc covid hosp",-1,"quantile",0.975,123.25
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.025,3.75
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.1,4
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.25,5.5
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.5,15.75
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.75,37.25
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.9,54.25
"Central","2026-02-07","2026-02-14","wk inc flu hosp",-1,"quantile",0.975,72.25
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.025,19
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.1,20.25
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.25,23
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.5,30.75
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.75,38.75
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.9,43
"Central","2026-02-07","2026-02-14","wk inc rsv hosp",-1,"quantile",0.975,45.5
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.025,30.75
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.1,36.125
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.25,41.375
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.5,47
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.75,69.875
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.9,84.125
"Central","2026-02-14","2026-02-14","wk inc covid hosp",0,"quantile",0.975,97.25
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.025,5.5
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.1,7.5
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.25,10
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.5,14.25
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.75,21.5
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.9,28.875
"Central","2026-02-14","2026-02-14","wk inc flu hosp",0,"quantile",0.975,42.5
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.025,21.625
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.1,24.5
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.25,26.25
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.5,31.125
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.75,35.75
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.9,38.75
"Central","2026-02-14","2026-02-14","wk inc rsv hosp",0,"quantile",0.975,42.625
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.025,12.5
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.1,24.75
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.25,37.125
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.5,47
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.75,74.25
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.9,96.5
"Central","2026-02-21","2026-02-14","wk inc covid hosp",1,"quantile",0.975,129.125
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.025,0
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.1,2.75
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.25,7
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.5,12.5
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.75,20.25
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.9,31
"Central","2026-02-21","2026-02-14","wk inc flu hosp",1,"quantile",0.975,58.25
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.025,12.875
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.1,20.75
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.25,24.75
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.5,30
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.75,36
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.9,40.875
"Central","2026-02-21","2026-02-14","wk inc rsv hosp",1,"quantile",0.975,48.375
"Central","2026-02-28","2026-02-14","wk inc covid hosp",2,"quantile",0.025,11
