"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.025,118
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.025,102
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.025,27
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.025,12
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.025,16
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.1,135
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.1,126
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.1,110
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.1,96
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.1,85
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.25,154
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.25,147
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.25,138
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.25,131
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.25,129
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.5,178
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.5,182
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.5,162
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.5,186
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.5,193
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.75,212
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.75,255
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.75,255
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.75,279
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.75,319
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.9,222
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.9,268
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.9,330
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.9,416
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.9,495
2025-02-08,"wk inc covid hosp",-1,20120,"Central","quantile",0.975,237
2025-02-08,"wk inc covid hosp",0,20127,"Central","quantile",0.975,305
2025-02-08,"wk inc covid hosp",1,20134,"Central","quantile",0.975,431
2025-02-08,"wk inc covid hosp",2,20141,"Central","quantile",0.975,453
2025-02-08,"wk inc covid hosp",3,20148,"Central","quantile",0.975,527
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.025,112
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.025,102
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.025,25
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.025,11
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.025,16
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.1,129
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.1,117
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.1,101
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.1,91
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.1,74
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.25,146
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.25,138
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.25,131
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.25,124
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.25,120
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.5,162
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.5,171
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.5,162
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.5,169
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.5,175
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.75,201
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.75,230
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.75,240
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.75,263
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.75,310
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.9,210
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.9,255
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.9,314
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.9,357
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.9,451
2025-02-08,"wk inc covid hosp",-1,20120,"East","quantile",0.975,225
2025-02-08,"wk inc covid hosp",0,20127,"East","quantile",0.975,290
2025-02-08,"wk inc covid hosp",1,20134,"East","quantile",0.975,409
2025-02-08,"wk inc covid hosp",2,20141,"East","quantile",0.975,431
2025-02-08,"wk inc covid hosp",3,20148,"East","quantile",0.975,500
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.025,24
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.025,22
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.025,18
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.025,12
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.025,12
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.1,28
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.1,27
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.1,24
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.1,22
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.1,18
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.25,31
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.25,29
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.25,27
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.25,27
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.25,26
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.5,34
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.5,33
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.5,32
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.5,35
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.5,36
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.75,38
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.75,44
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.75,45
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.75,53
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.75,51
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.9,42
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.9,51
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.9,61
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.9,74
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.9,76
2025-02-08,"wk inc covid hosp",-1,20120,"North East","quantile",0.975,45
2025-02-08,"wk inc covid hosp",0,20127,"North East","quantile",0.975,67
2025-02-08,"wk inc covid hosp",1,20134,"North East","quantile",0.975,85
2025-02-08,"wk inc covid hosp",2,20141,"North East","quantile",0.975,89
2025-02-08,"wk inc covid hosp",3,20148,"North East","quantile",0.975,99
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.025,10
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.025,9
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.025,2
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.025,1
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.025,2
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.1,11
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.1,11
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.1,9
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.1,8
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.1,7
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.25,13
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.25,12
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.25,12
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.25,11
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.25,11
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.5,15
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.5,16
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.5,15
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.5,16
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.5,16
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.75,18
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.75,21
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.75,23
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.75,25
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.75,30
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.9,20
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.9,24
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.9,28
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.9,30
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.9,36
2025-02-08,"wk inc covid hosp",-1,20120,"North West","quantile",0.975,21
2025-02-08,"wk inc covid hosp",0,20127,"North West","quantile",0.975,26
2025-02-08,"wk inc covid hosp",1,20134,"North West","quantile",0.975,37
2025-02-08,"wk inc covid hosp",2,20141,"North West","quantile",0.975,40
2025-02-08,"wk inc covid hosp",3,20148,"North West","quantile",0.975,45
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.025,534
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.025,486
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.025,121
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.025,53
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.025,74
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.1,633
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.1,572
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.1,498
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.1,455
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.1,405
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.25,696
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.25,661
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.25,624
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.25,595
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.25,582
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.5,782
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.5,821
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.5,726
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.5,829
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.5,858
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.75,959
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.75,1157
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.75,1001
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.75,1216
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.75,1342
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.9,987
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.9,1218
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.9,1412
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.9,1712
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.9,1902
2025-02-08,"wk inc covid hosp",-1,20120,"Ontario","quantile",0.975,1066
2025-02-08,"wk inc covid hosp",0,20127,"Ontario","quantile",0.975,1383
2025-02-08,"wk inc covid hosp",1,20134,"Ontario","quantile",0.975,1955
2025-02-08,"wk inc covid hosp",2,20141,"Ontario","quantile",0.975,2057
2025-02-08,"wk inc covid hosp",3,20148,"Ontario","quantile",0.975,2389
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.025,125
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.025,118
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.025,60
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.025,37
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.025,40
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.1,152
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.1,134
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.1,116
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.1,102
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.1,90
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.25,162
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.25,154
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.25,145
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.25,140
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.25,131
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.5,180
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.5,177
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.5,175
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.5,176
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.5,181
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.75,209
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.75,234
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.75,234
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.75,285
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.75,284
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.9,227
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.9,271
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.9,329
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.9,400
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.9,443
2025-02-08,"wk inc covid hosp",-1,20120,"Toronto","quantile",0.975,243
2025-02-08,"wk inc covid hosp",0,20127,"Toronto","quantile",0.975,312
2025-02-08,"wk inc covid hosp",1,20134,"Toronto","quantile",0.975,456
2025-02-08,"wk inc covid hosp",2,20141,"Toronto","quantile",0.975,479
2025-02-08,"wk inc covid hosp",3,20148,"Toronto","quantile",0.975,531
