"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Central","quantile",0.975,131
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Central","quantile",0.975,176
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Central","quantile",0.975,165
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Central","quantile",0.975,151
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Central","quantile",0.975,203
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.025,71
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.025,54
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.025,67
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.025,28
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.025,14
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.1,123
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.1,111
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.1,96
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.1,84
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.1,72
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.25,129
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.25,129
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.25,110
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.25,95
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.25,90
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.5,140
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.5,133
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.5,144
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.5,139
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.5,124
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.75,155
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.75,168
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.75,169
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.75,148
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.75,140
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.9,175
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.9,220
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.9,199
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.9,206
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.9,209
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"East","quantile",0.975,187
2024-12-07,"wk inc covid hosp",0,2024-12-07,"East","quantile",0.975,248
2024-12-07,"wk inc covid hosp",1,2024-12-14,"East","quantile",0.975,233
2024-12-07,"wk inc covid hosp",2,2024-12-21,"East","quantile",0.975,227
2024-12-07,"wk inc covid hosp",3,2024-12-28,"East","quantile",0.975,288
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.025,35
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.025,29
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.025,26
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.025,23
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.025,23
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.1,38
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.1,29
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.1,26
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.1,23
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.1,23
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.25,41
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.25,29
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.25,26
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.25,23
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.25,23
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.5,41
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.5,29
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.5,26
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.5,23
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.5,23
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.75,41
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.75,29
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.75,26
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.75,23
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.75,23
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.9,41
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.9,37
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.9,36
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.9,40
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.9,37
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North East","quantile",0.975,42
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North East","quantile",0.975,47
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North East","quantile",0.975,57
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North East","quantile",0.975,50
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North East","quantile",0.975,46
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.025,6
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.025,0
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.025,0
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.025,0
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.025,0
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.1,12
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.1,9
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.1,5
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.1,0
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.1,0
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.25,13
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.25,11
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.25,10
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.25,9
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.25,8
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.5,13
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.5,12
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.5,12
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.5,11
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.5,11
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.75,15
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.75,15
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.75,15
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.75,14
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.75,14
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.9,17
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.9,18
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.9,18
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.9,19
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.9,20
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"North West","quantile",0.975,35
2024-12-07,"wk inc covid hosp",0,2024-12-07,"North West","quantile",0.975,20
2024-12-07,"wk inc covid hosp",1,2024-12-14,"North West","quantile",0.975,22
2024-12-07,"wk inc covid hosp",2,2024-12-21,"North West","quantile",0.975,22
2024-12-07,"wk inc covid hosp",3,2024-12-28,"North West","quantile",0.975,26
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.025,303
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.025,233
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.025,282
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.025,123
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.025,62
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.1,525
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.1,485
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.1,403
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.1,358
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.1,314
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.25,563
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.25,548
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.25,404
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.25,362
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.25,314
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.5,593
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.5,575
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.5,566
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.5,579
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.5,518
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.75,593
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.75,607
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.75,602
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.75,579
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.75,586
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.9,646
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.9,706
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.9,715
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.9,674
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.9,645
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Ontario","quantile",0.975,753
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Ontario","quantile",0.975,917
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Ontario","quantile",0.975,973
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Ontario","quantile",0.975,917
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Ontario","quantile",0.975,1033
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.025,97
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.025,94
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.025,74
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.025,64
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.025,58
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.1,99
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.1,95
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.1,84
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.1,78
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.1,70
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.25,107
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.25,97
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.25,84
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.25,78
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.25,70
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.5,115
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.5,97
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.5,89
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.5,91
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.5,85
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.75,125
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.75,137
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.75,129
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.75,124
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.75,106
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.9,149
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.9,151
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.9,153
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.9,169
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.9,181
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"Toronto","quantile",0.975,149
2024-12-07,"wk inc covid hosp",0,2024-12-07,"Toronto","quantile",0.975,151
2024-12-07,"wk inc covid hosp",1,2024-12-14,"Toronto","quantile",0.975,163
2024-12-07,"wk inc covid hosp",2,2024-12-21,"Toronto","quantile",0.975,185
2024-12-07,"wk inc covid hosp",3,2024-12-28,"Toronto","quantile",0.975,202
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.025,106
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.025,84
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.025,95
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.025,47
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.025,23
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.1,171
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.1,162
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.1,126
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.1,119
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.1,88
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.25,187
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.25,177
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.25,158
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.25,147
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.25,88
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.5,203
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.5,196
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.5,192
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.5,191
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.5,132
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.75,204
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.75,236
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.75,334
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.75,313
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.75,170
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.9,211
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.9,236
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.9,334
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.9,313
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.9,220
2024-12-07,"wk inc covid hosp",-1,2024-11-30,"West","quantile",0.975,234
2024-12-07,"wk inc covid hosp",0,2024-12-07,"West","quantile",0.975,297
2024-12-07,"wk inc covid hosp",1,2024-12-14,"West","quantile",0.975,334
2024-12-07,"wk inc covid hosp",2,2024-12-21,"West","quantile",0.975,313
2024-12-07,"wk inc covid hosp",3,2024-12-28,"West","quantile",0.975,261
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.025,1
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.025,0
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.025,0
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.025,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.025,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.1,3
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.1,3
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.1,2
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.1,2
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.1,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.25,4
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.25,3
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.25,3
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.25,2
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.25,2
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.5,5
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.5,4
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.5,4
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.5,3
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.5,3
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.75,6
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.75,6
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.75,8
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.75,7
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.75,6
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.9,8
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.9,10
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.9,8
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.9,7
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.9,6
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"Central","quantile",0.975,8
2024-12-07,"wk inc flu hosp",0,2024-12-07,"Central","quantile",0.975,12
2024-12-07,"wk inc flu hosp",1,2024-12-14,"Central","quantile",0.975,17
2024-12-07,"wk inc flu hosp",2,2024-12-21,"Central","quantile",0.975,12
2024-12-07,"wk inc flu hosp",3,2024-12-28,"Central","quantile",0.975,9
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.025,3
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.1,4
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.1,2
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.1,2
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.25,4
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.25,3
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.25,3
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.25,2
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.25,2
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.5,5
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.5,4
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.5,4
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.5,3
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.5,3
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.75,6
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.75,5
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.75,4
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.75,4
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.75,3
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.9,6
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.9,5
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.9,4
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.9,4
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.9,4
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"East","quantile",0.975,7
2024-12-07,"wk inc flu hosp",0,2024-12-07,"East","quantile",0.975,8
2024-12-07,"wk inc flu hosp",1,2024-12-14,"East","quantile",0.975,8
2024-12-07,"wk inc flu hosp",2,2024-12-21,"East","quantile",0.975,10
2024-12-07,"wk inc flu hosp",3,2024-12-28,"East","quantile",0.975,8
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"North East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",0,2024-12-07,"North East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",1,2024-12-14,"North East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",2,2024-12-21,"North East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"North East","quantile",0.025,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"North East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",0,2024-12-07,"North East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",1,2024-12-14,"North East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",2,2024-12-21,"North East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"North East","quantile",0.1,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"North East","quantile",0.25,0
2024-12-07,"wk inc flu hosp",0,2024-12-07,"North East","quantile",0.25,0
2024-12-07,"wk inc flu hosp",1,2024-12-14,"North East","quantile",0.25,0
2024-12-07,"wk inc flu hosp",2,2024-12-21,"North East","quantile",0.25,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"North East","quantile",0.25,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"North East","quantile",0.5,0
2024-12-07,"wk inc flu hosp",0,2024-12-07,"North East","quantile",0.5,0
2024-12-07,"wk inc flu hosp",1,2024-12-14,"North East","quantile",0.5,0
2024-12-07,"wk inc flu hosp",2,2024-12-21,"North East","quantile",0.5,0
2024-12-07,"wk inc flu hosp",3,2024-12-28,"North East","quantile",0.5,0
2024-12-07,"wk inc flu hosp",-1,2024-11-30,"North East","quantile",0.75,0
2024-12-07,"wk inc flu hosp",0,2024-12-07,"North East","quantile",0.75,0
