"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.025,115
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.025,98
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.025,84
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.025,70
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.025,64
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.1,124
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.1,106
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.1,103
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.1,96
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.1,84
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.25,132
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.25,119
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.25,116
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.25,104
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.25,98
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.5,144
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.5,137
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.5,131
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.5,123
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.5,126
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.75,158
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.75,143
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.75,138
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.75,137
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.75,133
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.9,158
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.9,170
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.9,187
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.9,178
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.9,166
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"Central","quantile",0.975,184
2024-11-23,"wk inc covid hosp",0,2024-11-23,"Central","quantile",0.975,206
2024-11-23,"wk inc covid hosp",1,2024-11-30,"Central","quantile",0.975,215
2024-11-23,"wk inc covid hosp",2,2024-12-07,"Central","quantile",0.975,217
2024-11-23,"wk inc covid hosp",3,2024-12-14,"Central","quantile",0.975,244
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.025,163
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.025,141
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.025,130
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.025,112
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.025,103
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.1,163
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.1,156
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.1,130
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.1,118
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.1,118
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.25,164
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.25,158
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.25,135
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.25,137
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.25,126
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.5,179
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.5,168
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.5,140
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.5,137
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.5,152
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.75,208
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.75,211
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.75,182
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.75,175
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.75,152
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.9,224
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.9,222
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.9,219
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.9,226
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.9,268
2024-11-23,"wk inc covid hosp",-1,2024-11-16,"East","quantile",0.975,241
2024-11-23,"wk inc covid hosp",0,2024-11-23,"East","quantile",0.975,245
2024-11-23,"wk inc covid hosp",1,2024-11-30,"East","quantile",0.975,226
2024-11-23,"wk inc covid hosp",2,2024-12-07,"East","quantile",0.975,255
2024-11-23,"wk inc covid hosp",3,2024-12-14,"East","quantile",0.975,360
