"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"West",3,2024-12-21,2025-01-11,"wk inc rsv hosp","0.975",66,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",2,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",18,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",22,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",24,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",26,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",30,"quantile"
"Central",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",46,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",12,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",20,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",24,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",28,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",36,"quantile"
"Central",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",53,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",7,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",18,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",24,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",30,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",41,"quantile"
"Central",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",56,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",4,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",16,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",24,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",32,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",45,"quantile"
"Central",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",59,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",5,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",9,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",10,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",11,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",15,"quantile"
"East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",29,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",1,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",7,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",10,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",13,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",20,"quantile"
"East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",31,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",5,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",10,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",15,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",23,"quantile"
"East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",33,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",0,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",4,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",10,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",16,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",26,"quantile"
"East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",36,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",1,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",3,"quantile"
"North East",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",8,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",0,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",2,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",6,"quantile"
"North East",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",9,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",0,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",0,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",3,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",7,"quantile"
"North East",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",12,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",0,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",0,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",0,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",4,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",8,"quantile"
"North East",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",14,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",1,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",1,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",1,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",2,"quantile"
"North West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",4,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",0,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",0,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",1,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",2,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",3,"quantile"
"North West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",6,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",0,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",1,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",2,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",4,"quantile"
"North West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",7,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",0,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",0,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",1,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",3,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",5,"quantile"
"North West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",8,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",44,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",62,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",68,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",74,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",92,"quantile"
"Ontario",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",147,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",17,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",54,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",68,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",82,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",120,"quantile"
"Ontario",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",167,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",2,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",46,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",68,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",90,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",137,"quantile"
"Ontario",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",181,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",39,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",68,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",98,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",147,"quantile"
"Ontario",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",196,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",1,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",12,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",16,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",18,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",20,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",24,"quantile"
"Toronto",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",35,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",7,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",14,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",18,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",22,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",29,"quantile"
"Toronto",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",40,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",4,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",12,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",18,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",24,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",33,"quantile"
"Toronto",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",44,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",1,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",11,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",18,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",25,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",35,"quantile"
"Toronto",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",47,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.1",6,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.25",11,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.5",14,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.75",17,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.9",22,"quantile"
"West",0,2024-12-21,2024-12-21,"wk inc flu hosp","0.975",33,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.025",0,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.1",2,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.25",9,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.5",14,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.75",19,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.9",27,"quantile"
"West",1,2024-12-21,2024-12-28,"wk inc flu hosp","0.975",38,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.025",0,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.1",0,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.25",7,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.5",14,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.75",21,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.9",31,"quantile"
"West",2,2024-12-21,2025-01-04,"wk inc flu hosp","0.975",43,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.025",0,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.1",0,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.25",5,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.5",14,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.75",23,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.9",34,"quantile"
"West",3,2024-12-21,2025-01-11,"wk inc flu hosp","0.975",47,"quantile"
