"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-03-21,"0.025",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-21,"0.1",15,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-21,"0.25",38,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-21,"0.5",50,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-21,"0.75",62,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-21,"0.9",85,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-21,"0.975",130,2026-03-21,"wk inc covid hosp",0,"quantile"
"Central",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-28,"0.1",1,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-28,"0.25",28,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-28,"0.5",50,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-28,"0.75",73,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-28,"0.9",105,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-28,"0.975",162,2026-03-21,"wk inc covid hosp",1,"quantile"
"Central",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-04,"0.1",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-04,"0.25",20,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-04,"0.5",50,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-04,"0.75",82,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-04,"0.9",122,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-04,"0.975",201,2026-03-21,"wk inc covid hosp",2,"quantile"
"Central",2026-04-11,"0.025",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"Central",2026-04-11,"0.1",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"Central",2026-04-11,"0.25",13,2026-03-21,"wk inc covid hosp",3,"quantile"
"Central",2026-04-11,"0.5",50,2026-03-21,"wk inc covid hosp",3,"quantile"
"Central",2026-04-11,"0.75",89,2026-03-21,"wk inc covid hosp",3,"quantile"
"Central",2026-04-11,"0.9",136,2026-03-21,"wk inc covid hosp",3,"quantile"
"Central",2026-04-11,"0.975",226,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-03-21,"0.025",2,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-21,"0.1",39,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-21,"0.25",54,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-21,"0.5",63,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-21,"0.75",72,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-21,"0.9",87,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-21,"0.975",124,2026-03-21,"wk inc covid hosp",0,"quantile"
"East",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-03-28,"0.1",19,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-03-28,"0.25",45,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-03-28,"0.5",63,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-03-28,"0.75",81,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-03-28,"0.9",108,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-03-28,"0.975",150,2026-03-21,"wk inc covid hosp",1,"quantile"
"East",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-04,"0.1",8,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-04,"0.25",38,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-04,"0.5",63,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-04,"0.75",88,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-04,"0.9",120,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-04,"0.975",172,2026-03-21,"wk inc covid hosp",2,"quantile"
"East",2026-04-11,"0.025",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-04-11,"0.1",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-04-11,"0.25",32,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-04-11,"0.5",63,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-04-11,"0.75",94,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-04-11,"0.9",130,2026-03-21,"wk inc covid hosp",3,"quantile"
"East",2026-04-11,"0.975",190,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-03-21,"0.025",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-21,"0.1",2,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-21,"0.25",9,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-21,"0.5",13,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-21,"0.75",17,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-21,"0.9",24,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-21,"0.975",37,2026-03-21,"wk inc covid hosp",0,"quantile"
"North East",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-03-28,"0.1",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-03-28,"0.25",6,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-03-28,"0.5",13,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-03-28,"0.75",20,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-03-28,"0.9",30,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-03-28,"0.975",45,2026-03-21,"wk inc covid hosp",1,"quantile"
"North East",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-04,"0.1",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-04,"0.25",4,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-04,"0.5",13,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-04,"0.75",23,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-04,"0.9",35,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-04,"0.975",50,2026-03-21,"wk inc covid hosp",2,"quantile"
"North East",2026-04-11,"0.025",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-04-11,"0.1",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-04-11,"0.25",2,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-04-11,"0.5",13,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-04-11,"0.75",25,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-04-11,"0.9",38,2026-03-21,"wk inc covid hosp",3,"quantile"
"North East",2026-04-11,"0.975",55,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-03-21,"0.025",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-21,"0.1",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-21,"0.25",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-21,"0.5",1,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-21,"0.75",3,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-21,"0.9",7,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-21,"0.975",13,2026-03-21,"wk inc covid hosp",0,"quantile"
"North West",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-03-28,"0.1",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-03-28,"0.25",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-03-28,"0.5",1,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-03-28,"0.75",5,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-03-28,"0.9",10,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-03-28,"0.975",18,2026-03-21,"wk inc covid hosp",1,"quantile"
"North West",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-04,"0.1",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-04,"0.25",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-04,"0.5",1,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-04,"0.75",5,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-04,"0.9",11,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-04,"0.975",20,2026-03-21,"wk inc covid hosp",2,"quantile"
"North West",2026-04-11,"0.025",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-04-11,"0.1",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-04-11,"0.25",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-04-11,"0.5",1,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-04-11,"0.75",7,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-04-11,"0.9",14,2026-03-21,"wk inc covid hosp",3,"quantile"
"North West",2026-04-11,"0.975",23,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-03-21,"0.025",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-21,"0.1",150,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-21,"0.25",236,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-21,"0.5",276,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-21,"0.75",316,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-21,"0.9",402,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-21,"0.975",578,2026-03-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-28,"0.1",59,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-28,"0.25",193,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-28,"0.5",276,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-28,"0.75",361,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-28,"0.9",498,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-03-28,"0.975",712,2026-03-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-04,"0.1",8,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-04,"0.25",158,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-04,"0.5",276,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-04,"0.75",396,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-04,"0.9",557,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-04,"0.975",849,2026-03-21,"wk inc covid hosp",2,"quantile"
"Ontario",2026-04-11,"0.025",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-04-11,"0.1",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-04-11,"0.25",127,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-04-11,"0.5",276,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-04-11,"0.75",426,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-04-11,"0.9",607,2026-03-21,"wk inc covid hosp",3,"quantile"
"Ontario",2026-04-11,"0.975",969,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-03-21,"0.025",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-21,"0.1",20,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-21,"0.25",45,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-21,"0.5",59,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-21,"0.75",73,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-21,"0.9",98,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-21,"0.975",163,2026-03-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-28,"0.1",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-28,"0.25",33,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-28,"0.5",59,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-28,"0.75",86,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-28,"0.9",132,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-03-28,"0.975",207,2026-03-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-04,"0.1",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-04,"0.25",22,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-04,"0.5",59,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-04,"0.75",97,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-04,"0.9",152,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-04,"0.975",256,2026-03-21,"wk inc covid hosp",2,"quantile"
"Toronto",2026-04-11,"0.025",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-04-11,"0.1",0,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-04-11,"0.25",13,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-04-11,"0.5",59,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-04-11,"0.75",107,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-04-11,"0.9",170,2026-03-21,"wk inc covid hosp",3,"quantile"
"Toronto",2026-04-11,"0.975",297,2026-03-21,"wk inc covid hosp",3,"quantile"
"West",2026-03-21,"0.025",0,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-21,"0.1",49,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-21,"0.25",74,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-21,"0.5",87,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-21,"0.75",100,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-21,"0.9",125,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-21,"0.975",178,2026-03-21,"wk inc covid hosp",0,"quantile"
"West",2026-03-28,"0.025",0,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-03-28,"0.1",22,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-03-28,"0.25",61,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-03-28,"0.5",87,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-03-28,"0.75",114,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-03-28,"0.9",154,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-03-28,"0.975",217,2026-03-21,"wk inc covid hosp",1,"quantile"
"West",2026-04-04,"0.025",0,2026-03-21,"wk inc covid hosp",2,"quantile"
"West",2026-04-04,"0.1",5,2026-03-21,"wk inc covid hosp",2,"quantile"
"West",2026-04-04,"0.25",51,2026-03-21,"wk inc covid hosp",2,"quantile"
"West",2026-04-04,"0.5",87,2026-03-21,"wk inc covid hosp",2,"quantile"
