"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-09-13,"0.025",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.1",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.25",22,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.5",35,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.75",48,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.9",72,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.975",116,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.025",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.1",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.25",12,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.5",35,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.75",60,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.9",93,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.975",152,2025-09-13,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.025",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-09-27,"0.1",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-09-27,"0.25",4,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-09-27,"0.5",35,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-09-27,"0.75",68,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-09-27,"0.9",109,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-09-27,"0.975",192,2025-09-13,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.025",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"Central",2025-10-04,"0.1",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"Central",2025-10-04,"0.25",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"Central",2025-10-04,"0.5",35,2025-09-13,"wk inc covid hosp",3,"quantile"
"Central",2025-10-04,"0.75",76,2025-09-13,"wk inc covid hosp",3,"quantile"
"Central",2025-10-04,"0.9",124,2025-09-13,"wk inc covid hosp",3,"quantile"
"Central",2025-10-04,"0.975",219,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-09-13,"0.025",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.1",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.25",19,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.5",28,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.75",37,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.9",56,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.975",90,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.025",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-20,"0.1",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-20,"0.25",11,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-20,"0.5",28,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-20,"0.75",47,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-20,"0.9",75,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-20,"0.975",118,2025-09-13,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.025",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-09-27,"0.1",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-09-27,"0.25",4,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-09-27,"0.5",28,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-09-27,"0.75",54,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-09-27,"0.9",87,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-09-27,"0.975",140,2025-09-13,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.025",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-10-04,"0.1",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-10-04,"0.25",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-10-04,"0.5",28,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-10-04,"0.75",60,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-10-04,"0.9",97,2025-09-13,"wk inc covid hosp",3,"quantile"
"East",2025-10-04,"0.975",160,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-09-13,"0.025",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.1",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.25",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.5",2,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.75",6,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.9",13,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.975",27,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.025",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-20,"0.1",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-20,"0.25",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-20,"0.5",2,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-20,"0.75",9,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-20,"0.9",19,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-20,"0.975",33,2025-09-13,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.025",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-09-27,"0.1",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-09-27,"0.25",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-09-27,"0.5",2,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-09-27,"0.75",12,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-09-27,"0.9",24,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-09-27,"0.975",39,2025-09-13,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.025",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-10-04,"0.1",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-10-04,"0.25",0,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-10-04,"0.5",2,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-10-04,"0.75",14,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-10-04,"0.9",27,2025-09-13,"wk inc covid hosp",3,"quantile"
"North East",2025-10-04,"0.975",44,2025-09-13,"wk inc covid hosp",3,"quantile"
"North West",2025-09-13,"0.025",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.1",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.25",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.5",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.75",2,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.9",6,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.975",12,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.025",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-20,"0.1",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-20,"0.25",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-20,"0.5",0,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-20,"0.75",3,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-20,"0.9",9,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-20,"0.975",16,2025-09-13,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.025",0,2025-09-13,"wk inc covid hosp",2,"quantile"
"North West",2025-09-27,"0.1",0,2025-09-13,"wk inc covid hosp",2,"quantile"
