"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-12-20,"0.025",0,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-20,"0.1",8,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-20,"0.25",32,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-20,"0.5",44,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-20,"0.75",56,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-20,"0.9",80,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-20,"0.975",125,2025-12-20,"wk inc covid hosp",0,"quantile"
"Central",2025-12-27,"0.025",0,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2025-12-27,"0.1",0,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2025-12-27,"0.25",21,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2025-12-27,"0.5",44,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2025-12-27,"0.75",68,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2025-12-27,"0.9",100,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2025-12-27,"0.975",158,2025-12-20,"wk inc covid hosp",1,"quantile"
"Central",2026-01-03,"0.025",0,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-03,"0.1",0,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-03,"0.25",13,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-03,"0.5",44,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-03,"0.75",77,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-03,"0.9",117,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-03,"0.975",196,2025-12-20,"wk inc covid hosp",2,"quantile"
"Central",2026-01-10,"0.025",0,2025-12-20,"wk inc covid hosp",3,"quantile"
"Central",2026-01-10,"0.1",0,2025-12-20,"wk inc covid hosp",3,"quantile"
"Central",2026-01-10,"0.25",6,2025-12-20,"wk inc covid hosp",3,"quantile"
"Central",2026-01-10,"0.5",44,2025-12-20,"wk inc covid hosp",3,"quantile"
"Central",2026-01-10,"0.75",84,2025-12-20,"wk inc covid hosp",3,"quantile"
"Central",2026-01-10,"0.9",130,2025-12-20,"wk inc covid hosp",3,"quantile"
"Central",2026-01-10,"0.975",221,2025-12-20,"wk inc covid hosp",3,"quantile"
"East",2025-12-20,"0.025",0,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-20,"0.1",24,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-20,"0.25",40,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-20,"0.5",50,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-20,"0.75",60,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-20,"0.9",76,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-20,"0.975",112,2025-12-20,"wk inc covid hosp",0,"quantile"
"East",2025-12-27,"0.025",0,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2025-12-27,"0.1",6,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2025-12-27,"0.25",32,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2025-12-27,"0.5",50,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2025-12-27,"0.75",68,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2025-12-27,"0.9",96,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2025-12-27,"0.975",138,2025-12-20,"wk inc covid hosp",1,"quantile"
"East",2026-01-03,"0.025",0,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-03,"0.1",0,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-03,"0.25",25,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-03,"0.5",50,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-03,"0.75",75,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-03,"0.9",108,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-03,"0.975",158,2025-12-20,"wk inc covid hosp",2,"quantile"
"East",2026-01-10,"0.025",0,2025-12-20,"wk inc covid hosp",3,"quantile"
"East",2026-01-10,"0.1",0,2025-12-20,"wk inc covid hosp",3,"quantile"
"East",2026-01-10,"0.25",19,2025-12-20,"wk inc covid hosp",3,"quantile"
"East",2026-01-10,"0.5",50,2025-12-20,"wk inc covid hosp",3,"quantile"
"East",2026-01-10,"0.75",82,2025-12-20,"wk inc covid hosp",3,"quantile"
