reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.025,53
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.1,54
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.25,55
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.5,57
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.75,59
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.9,60
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.975,61
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.025,46
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.1,51
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.25,56
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.5,62
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.75,70
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.9,77
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.975,86
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.025,43
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.1,52
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.25,60
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.5,69
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.75,82
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.9,94
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.975,107
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.025,38
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.1,50
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.25,61
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.5,73
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.75,91
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.9,107
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.975,125
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.025,31
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.1,47
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.25,61
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.5,77
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.75,101
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.9,122
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.975,145
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.025,45
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.1,46
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.25,47
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.5,48
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.75,49
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.9,50
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.975,51
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.025,28
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.1,35
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.25,41
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.5,48
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.75,52
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.9,55
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.975,59
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.025,19
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.1,28
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.25,37
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.5,47
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.75,52
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.9,57
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.975,62
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.025,10
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.1,22
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.25,33
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.5,46
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.75,53
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.9,59
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.975,65
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.025,2
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.1,17
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.25,30
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.5,45
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.75,53
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.9,60
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.975,68
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.025,4
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.1,5
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.25,5
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.5,6
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.75,7
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.9,7
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.975,8
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.025,4
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.1,7
