reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.025,47
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.1,48
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.25,48
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.5,50
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.75,52
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.9,52
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.975,53
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.025,39
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.1,43
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.25,47
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.5,52
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.75,58
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.9,64
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.975,70
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.025,34
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.1,40
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.25,46
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.5,52
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.75,62
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.9,70
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.975,79
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.025,29
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.1,37
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.25,44
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.5,53
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.75,65
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.9,76
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.975,88
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.025,24
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.1,33
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.25,42
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.5,53
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.75,68
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.9,81
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.975,96
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.025,58
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.1,59
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.25,60
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.5,62
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.75,64
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.9,65
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.975,66
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.025,32
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.1,42
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.25,50
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.5,60
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.75,66
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.9,70
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.975,75
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.025,18
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.1,31
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.25,42
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.5,56
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.75,63
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.9,69
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.975,76
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.025,6
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.1,23
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.25,38
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.5,54
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.75,64
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.9,71
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.975,80
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.025,0
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.1,15
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.25,33
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.5,52
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.75,63
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.9,73
2026-03-21,wk inc covid hosp,3,2026-04-11,East,quantile,0.975,83
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.025,11
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.1,12
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.25,12
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.5,13
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.75,14
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.9,14
2026-03-21,wk inc covid hosp,-1,2026-03-14,North East,quantile,0.975,15
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.025,8
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.1,11
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.25,12
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.5,15
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.75,19
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.9,21
2026-03-21,wk inc covid hosp,0,2026-03-21,North East,quantile,0.975,25
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.025,6
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.1,9
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.25,11
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.5,15
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.75,20
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.9,24
2026-03-21,wk inc covid hosp,1,2026-03-28,North East,quantile,0.975,29
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.025,3
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.1,7
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.25,11
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.5,15
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.75,22
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.9,27
2026-03-21,wk inc covid hosp,2,2026-04-04,North East,quantile,0.975,33
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.025,0
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.1,5
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.25,10
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.5,16
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.75,24
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.9,31
2026-03-21,wk inc covid hosp,3,2026-04-11,North East,quantile,0.975,39
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.025,0
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.1,0
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.25,0
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.5,1
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.75,2
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.9,2
2026-03-21,wk inc covid hosp,-1,2026-03-14,North West,quantile,0.975,3
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.025,0
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.1,0
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.25,0
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.5,1
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.75,2
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.9,3
2026-03-21,wk inc covid hosp,0,2026-03-21,North West,quantile,0.975,3
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.025,0
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.1,0
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.25,0
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.5,1
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.75,2
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.9,3
2026-03-21,wk inc covid hosp,1,2026-03-28,North West,quantile,0.975,4
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.025,0
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.1,0
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.25,0
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.5,1
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.75,3
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.9,4
2026-03-21,wk inc covid hosp,2,2026-04-04,North West,quantile,0.975,5
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.025,0
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.1,0
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.25,0
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.5,1
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.75,3
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.9,4
2026-03-21,wk inc covid hosp,3,2026-04-11,North West,quantile,0.975,6
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.025,256
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.1,261
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.25,264
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.5,272
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.75,279
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.9,282
2026-03-21,wk inc covid hosp,-1,2026-03-14,Ontario,quantile,0.975,288
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.025,175
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.1,207
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.25,235
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.5,268
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.75,291
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.9,308
2026-03-21,wk inc covid hosp,0,2026-03-21,Ontario,quantile,0.975,328
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.025,129
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.1,172
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.25,211
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.5,256
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.75,286
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.9,311
2026-03-21,wk inc covid hosp,1,2026-03-28,Ontario,quantile,0.975,339
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.025,89
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.1,145
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.25,196
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.5,252
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.75,291
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.9,324
2026-03-21,wk inc covid hosp,2,2026-04-04,Ontario,quantile,0.975,360
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.025,52
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.1,117
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.25,179
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.5,248
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.75,293
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.9,333
2026-03-21,wk inc covid hosp,3,2026-04-11,Ontario,quantile,0.975,378
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.025,55
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.1,56
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.25,57
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.5,59
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.75,61
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.9,62
2026-03-21,wk inc covid hosp,-1,2026-03-14,Toronto,quantile,0.975,63
2026-03-21,wk inc covid hosp,0,2026-03-21,Toronto,quantile,0.025,38
2026-03-21,wk inc covid hosp,0,2026-03-21,Toronto,quantile,0.1,45
2026-03-21,wk inc covid hosp,0,2026-03-21,Toronto,quantile,0.25,51
2026-03-21,wk inc covid hosp,0,2026-03-21,Toronto,quantile,0.5,58
2026-03-21,wk inc covid hosp,0,2026-03-21,Toronto,quantile,0.75,62
