reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.025,40
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.1,46
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.25,51
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.5,58
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.75,65
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.9,70
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.975,77
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.025,19
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.1,27
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.25,34
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.5,41
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.75,47
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.9,55
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.975,63
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.025,20
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.1,27
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.25,35
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.5,41
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.75,48
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.9,55
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.975,67
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.025,14
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.1,26
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.25,32
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.5,39
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.75,45
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.9,53
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.975,67
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.025,12
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.1,25
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.25,31
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.5,37
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.75,44
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.9,51
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.975,70
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.025,25
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.1,33
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.25,39
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.5,47
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.75,55
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.9,62
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.975,70
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.025,24
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.1,33
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.25,40
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.5,47
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.75,55
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.9,62
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.975,73
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.025,16
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.1,27
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.25,34
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.5,42
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.75,49
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.9,55
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.975,64
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.025,14
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.1,24
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.25,31
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.5,37
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.75,44
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.9,50
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.975,58
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.025,15
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.1,24
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.25,30
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.5,37
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.75,44
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.9,52
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.975,65
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.025,0
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.1,0
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.25,2
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.5,6
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.75,10
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.9,13
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.975,16
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.025,0
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.1,0
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.25,3
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.5,6
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.75,10
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.9,12
2026-04-11,wk inc covid hosp,0,2026-04-11,North East,quantile,0.975,17
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.025,0
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.1,0
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.25,2
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.5,4
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.75,7
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.9,10
2026-04-11,wk inc covid hosp,1,2026-04-18,North East,quantile,0.975,14
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.025,0
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.1,0
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.25,1
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.5,4
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.75,6
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.9,9
2026-04-11,wk inc covid hosp,2,2026-04-25,North East,quantile,0.975,12
2026-04-11,wk inc covid hosp,3,2026-05-02,North East,quantile,0.025,0
2026-04-11,wk inc covid hosp,3,2026-05-02,North East,quantile,0.1,0
2026-04-11,wk inc covid hosp,3,2026-05-02,North East,quantile,0.25,2
