"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-09-06,"0.025",34,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-06,"0.1",46,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-06,"0.25",49,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-06,"0.5",50,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-06,"0.75",51,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-06,"0.9",53,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-06,"0.975",65,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.025",13,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.1",25,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.25",27,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.5",28,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.75",30,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.9",32,2025-09-06,"wk inc covid hosp",0,"quantile"
"East",2025-09-06,"0.975",44,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.025",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.1",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.25",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.5",1,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.75",2,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.9",4,2025-09-06,"wk inc covid hosp",0,"quantile"
"North East",2025-09-06,"0.975",16,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.025",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.1",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.25",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.5",0,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.75",2,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.9",4,2025-09-06,"wk inc covid hosp",0,"quantile"
"North West",2025-09-06,"0.975",16,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.025",117,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.1",129,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.25",132,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.5",133,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.75",134,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.9",137,2025-09-06,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-06,"0.975",149,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.025",16,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.1",28,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.25",31,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.5",32,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.75",33,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.9",36,2025-09-06,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-06,"0.975",48,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.025",9,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.1",21,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.25",23,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.5",25,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.75",26,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.9",28,2025-09-06,"wk inc covid hosp",0,"quantile"
"West",2025-09-06,"0.975",40,2025-09-06,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.025",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-13,"0.1",37,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-13,"0.25",49,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-13,"0.5",54,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-13,"0.75",59,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-13,"0.9",70,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-13,"0.975",111,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.025",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.1",13,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.25",25,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.5",30,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.75",35,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.9",46,2025-09-06,"wk inc covid hosp",1,"quantile"
"East",2025-09-13,"0.975",86,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.025",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.1",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.25",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.5",3,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.75",8,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.9",19,2025-09-06,"wk inc covid hosp",1,"quantile"
"North East",2025-09-13,"0.975",59,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.025",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.1",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.25",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.5",3,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.75",8,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.9",19,2025-09-06,"wk inc covid hosp",1,"quantile"
"North West",2025-09-13,"0.975",59,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.025",77,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.1",117,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.25",129,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.5",134,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.75",139,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.9",150,2025-09-06,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-13,"0.975",191,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.025",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.1",17,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.25",28,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.5",33,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.75",38,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.9",50,2025-09-06,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-13,"0.975",90,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.025",0,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.1",6,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.25",17,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.5",23,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.75",28,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.9",39,2025-09-06,"wk inc covid hosp",1,"quantile"
"West",2025-09-13,"0.975",79,2025-09-06,"wk inc covid hosp",1,"quantile"
"Central",2025-09-20,"0.025",0,2025-09-06,"wk inc covid hosp",2,"quantile"
"Central",2025-09-20,"0.1",26,2025-09-06,"wk inc covid hosp",2,"quantile"
"Central",2025-09-20,"0.25",47,2025-09-06,"wk inc covid hosp",2,"quantile"
"Central",2025-09-20,"0.5",57,2025-09-06,"wk inc covid hosp",2,"quantile"
"Central",2025-09-20,"0.75",66,2025-09-06,"wk inc covid hosp",2,"quantile"
"Central",2025-09-20,"0.9",87,2025-09-06,"wk inc covid hosp",2,"quantile"
"Central",2025-09-20,"0.975",165,2025-09-06,"wk inc covid hosp",2,"quantile"
"East",2025-09-20,"0.025",0,2025-09-06,"wk inc covid hosp",2,"quantile"
"East",2025-09-20,"0.1",3,2025-09-06,"wk inc covid hosp",2,"quantile"
"East",2025-09-20,"0.25",24,2025-09-06,"wk inc covid hosp",2,"quantile"
