"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-11-22,"0.025",36,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.1",46,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.25",48,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.5",50,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.75",51,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.9",53,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.975",63,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.025",37,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.1",47,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.25",50,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.5",51,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.75",52,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.9",55,2025-11-22,"wk inc covid hosp",0,"quantile"
"East",2025-11-22,"0.975",65,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.025",1,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.1",11,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.25",13,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.5",14,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.75",16,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.9",18,2025-11-22,"wk inc covid hosp",0,"quantile"
"North East",2025-11-22,"0.975",28,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.025",0,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.1",0,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.25",0,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.5",1,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.75",2,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.9",5,2025-11-22,"wk inc covid hosp",0,"quantile"
"North West",2025-11-22,"0.975",15,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.025",207,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.1",218,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.25",220,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.5",221,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.75",222,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.9",225,2025-11-22,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-22,"0.975",235,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.025",47,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.1",57,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.25",59,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.5",60,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.75",62,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.9",64,2025-11-22,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-22,"0.975",74,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.025",31,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.1",42,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.25",44,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.5",45,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.75",46,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.9",49,2025-11-22,"wk inc covid hosp",0,"quantile"
"West",2025-11-22,"0.975",59,2025-11-22,"wk inc covid hosp",0,"quantile"
"Central",2025-11-29,"0.025",2,2025-11-22,"wk inc covid hosp",1,"quantile"
"Central",2025-11-29,"0.1",40,2025-11-22,"wk inc covid hosp",1,"quantile"
"Central",2025-11-29,"0.25",51,2025-11-22,"wk inc covid hosp",1,"quantile"
"Central",2025-11-29,"0.5",56,2025-11-22,"wk inc covid hosp",1,"quantile"
"Central",2025-11-29,"0.75",62,2025-11-22,"wk inc covid hosp",1,"quantile"
"Central",2025-11-29,"0.9",73,2025-11-22,"wk inc covid hosp",1,"quantile"
