"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-09-13,"0.025",22,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.1",34,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.25",36,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.5",37,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.75",38,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.9",41,2025-09-13,"wk inc covid hosp",0,"quantile"
"Central",2025-09-13,"0.975",52,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.025",13,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.1",24,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.25",27,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.5",28,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.75",29,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.9",32,2025-09-13,"wk inc covid hosp",0,"quantile"
"East",2025-09-13,"0.975",43,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.025",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.1",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.25",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.5",2,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.75",3,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.9",5,2025-09-13,"wk inc covid hosp",0,"quantile"
"North East",2025-09-13,"0.975",17,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.025",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.1",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.25",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.5",0,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.75",1,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.9",4,2025-09-13,"wk inc covid hosp",0,"quantile"
"North West",2025-09-13,"0.975",15,2025-09-13,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-13,"0.025",127,2025-09-13,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-13,"0.1",139,2025-09-13,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-13,"0.25",141,2025-09-13,"wk inc covid hosp",0,"quantile"
