"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-01-03,"0.025",30,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-03,"0.1",41,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-03,"0.25",43,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-03,"0.5",44,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-03,"0.75",46,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-03,"0.9",48,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-03,"0.975",59,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.025",37,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.1",48,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.25",50,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.5",51,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.75",53,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.9",55,2026-01-03,"wk inc covid hosp",0,"quantile"
"East",2026-01-03,"0.975",66,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.025",1,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.1",13,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.25",15,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.5",16,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.75",17,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.9",20,2026-01-03,"wk inc covid hosp",0,"quantile"
"North East",2026-01-03,"0.975",31,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.025",0,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.1",2,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.25",4,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.5",5,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.75",7,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.9",9,2026-01-03,"wk inc covid hosp",0,"quantile"
"North West",2026-01-03,"0.975",20,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.025",288,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.1",299,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.25",301,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.5",303,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.75",304,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.9",306,2026-01-03,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-03,"0.975",317,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.025",72,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.1",83,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.25",85,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.5",87,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.75",88,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.9",90,2026-01-03,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-03,"0.975",101,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.025",83,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.1",94,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.25",96,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.5",97,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.75",99,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.9",101,2026-01-03,"wk inc covid hosp",0,"quantile"
"West",2026-01-03,"0.975",112,2026-01-03,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.025",0,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-10,"0.1",30,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-10,"0.25",41,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-10,"0.5",46,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-10,"0.75",51,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-10,"0.9",62,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-10,"0.975",100,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.025",0,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.1",38,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.25",49,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.5",54,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.75",59,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.9",70,2026-01-03,"wk inc covid hosp",1,"quantile"
"East",2026-01-10,"0.975",108,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.025",0,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.1",1,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.25",12,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.5",17,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.75",22,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.9",33,2026-01-03,"wk inc covid hosp",1,"quantile"
"North East",2026-01-10,"0.975",71,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.025",0,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.1",0,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.25",0,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.5",6,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.75",11,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.9",21,2026-01-03,"wk inc covid hosp",1,"quantile"
"North West",2026-01-10,"0.975",59,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.025",234,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.1",271,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.25",282,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.5",287,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.75",293,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.9",303,2026-01-03,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-10,"0.975",341,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.025",31,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.1",69,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.25",80,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.5",85,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.75",90,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.9",101,2026-01-03,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-10,"0.975",139,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.025",46,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.1",84,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.25",95,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.5",100,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.75",105,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.9",116,2026-01-03,"wk inc covid hosp",1,"quantile"
"West",2026-01-10,"0.975",154,2026-01-03,"wk inc covid hosp",1,"quantile"
"Central",2026-01-17,"0.025",0,2026-01-03,"wk inc covid hosp",2,"quantile"
"Central",2026-01-17,"0.1",20,2026-01-03,"wk inc covid hosp",2,"quantile"
"Central",2026-01-17,"0.25",41,2026-01-03,"wk inc covid hosp",2,"quantile"
"Central",2026-01-17,"0.5",51,2026-01-03,"wk inc covid hosp",2,"quantile"
"Central",2026-01-17,"0.75",60,2026-01-03,"wk inc covid hosp",2,"quantile"
"Central",2026-01-17,"0.9",81,2026-01-03,"wk inc covid hosp",2,"quantile"
"Central",2026-01-17,"0.975",153,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.025",0,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.1",29,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.25",50,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.5",60,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.75",69,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.9",90,2026-01-03,"wk inc covid hosp",2,"quantile"
"East",2026-01-17,"0.975",162,2026-01-03,"wk inc covid hosp",2,"quantile"
"North East",2026-01-17,"0.025",0,2026-01-03,"wk inc covid hosp",2,"quantile"
"North East",2026-01-17,"0.1",0,2026-01-03,"wk inc covid hosp",2,"quantile"
