"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-11-01,"0.025",18,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.1",29,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.25",32,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.5",33,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.75",34,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.9",36,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.975",48,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.025",13,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.1",25,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.25",27,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.5",28,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.75",30,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.9",32,2025-11-01,"wk inc covid hosp",0,"quantile"
"East",2025-11-01,"0.975",44,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.025",0,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.1",8,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.25",10,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.5",11,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.75",13,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.9",15,2025-11-01,"wk inc covid hosp",0,"quantile"
"North East",2025-11-01,"0.975",27,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.025",0,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.1",0,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.25",0,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.5",1,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.75",2,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.9",5,2025-11-01,"wk inc covid hosp",0,"quantile"
"North West",2025-11-01,"0.975",16,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.025",146,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.1",158,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.25",160,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.5",161,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.75",162,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.9",165,2025-11-01,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-01,"0.975",176,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.025",18,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.1",30,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.25",32,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.5",34,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.75",35,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.9",37,2025-11-01,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-01,"0.975",49,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.025",43,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.1",55,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.25",57,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.5",59,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.75",60,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.9",62,2025-11-01,"wk inc covid hosp",0,"quantile"
"West",2025-11-01,"0.975",74,2025-11-01,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.025",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.1",18,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.25",30,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.5",35,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.75",40,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.9",51,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.975",89,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.025",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.1",11,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.25",22,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.5",27,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.75",33,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.9",44,2025-11-01,"wk inc covid hosp",1,"quantile"
"East",2025-11-08,"0.975",82,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.025",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.1",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.25",8,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.5",13,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.75",18,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.9",29,2025-11-01,"wk inc covid hosp",1,"quantile"
"North East",2025-11-08,"0.975",67,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.025",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.1",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.25",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.5",1,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.75",6,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.9",17,2025-11-01,"wk inc covid hosp",1,"quantile"
"North West",2025-11-08,"0.975",55,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.025",93,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.1",131,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.25",142,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.5",148,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.75",153,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.9",164,2025-11-01,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-08,"0.975",202,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.025",0,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.1",16,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.25",27,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.5",33,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.75",38,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.9",49,2025-11-01,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-08,"0.975",87,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.025",12,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.1",50,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.25",61,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.5",67,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.75",72,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.9",83,2025-11-01,"wk inc covid hosp",1,"quantile"
"West",2025-11-08,"0.975",121,2025-11-01,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.025",0,2025-11-01,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.1",2,2025-11-01,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.25",23,2025-11-01,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.5",33,2025-11-01,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.75",42,2025-11-01,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.9",63,2025-11-01,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.975",138,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.025",0,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.1",0,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.25",16,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.5",25,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.75",34,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.9",56,2025-11-01,"wk inc covid hosp",2,"quantile"
"East",2025-11-15,"0.975",131,2025-11-01,"wk inc covid hosp",2,"quantile"
"North East",2025-11-15,"0.025",0,2025-11-01,"wk inc covid hosp",2,"quantile"
