"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-01-10,"0.025",33,2026-01-10,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.1",44,2026-01-10,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.25",46,2026-01-10,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.5",48,2026-01-10,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.75",49,2026-01-10,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.9",51,2026-01-10,"wk inc covid hosp",0,"quantile"
"Central",2026-01-10,"0.975",62,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.025",56,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.1",67,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.25",69,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.5",71,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.75",72,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.9",74,2026-01-10,"wk inc covid hosp",0,"quantile"
"East",2026-01-10,"0.975",85,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.025",5,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.1",16,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.25",18,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.5",20,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.75",21,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.9",23,2026-01-10,"wk inc covid hosp",0,"quantile"
"North East",2026-01-10,"0.975",34,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.025",0,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.1",1,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.25",4,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.5",5,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.75",6,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.9",8,2026-01-10,"wk inc covid hosp",0,"quantile"
"North West",2026-01-10,"0.975",19,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.025",329,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.1",340,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.25",342,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.5",343,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.75",344,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.9",346,2026-01-10,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-10,"0.975",357,2026-01-10,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-10,"0.025",68,2026-01-10,"wk inc covid hosp",0,"quantile"
