reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.025,116
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.1,129
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.25,140
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.5,151
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.75,160
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.9,171
2024-12-07,wk inc covid hosp,-1,2024-11-30,East,quantile,0.975,181
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.025,103
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.1,120
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.25,131
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.5,142
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.75,153
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.9,164
2024-12-07,wk inc covid hosp,0,2024-12-07,East,quantile,0.975,179
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.025,97
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.1,110
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.25,121
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.5,132
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.75,143
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.9,156
2024-12-07,wk inc covid hosp,1,2024-12-14,East,quantile,0.975,173
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.025,78
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.1,100
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.25,111
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.5,123
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.75,135
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.9,151
2024-12-07,wk inc covid hosp,2,2024-12-21,East,quantile,0.975,173
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.025,67
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.1,90
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.25,104
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.5,116
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.75,128
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.9,144
2024-12-07,wk inc covid hosp,3,2024-12-28,East,quantile,0.975,175
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.025,23
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.1,29
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.25,35
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.5,41
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.75,47
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.9,53
2024-12-07,wk inc covid hosp,-1,2024-11-30,North East,quantile,0.975,59
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.025,23
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.1,29
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.25,35
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.5,40
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.75,45
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.9,50
2024-12-07,wk inc covid hosp,0,2024-12-07,North East,quantile,0.975,59
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.025,21
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.1,28
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.25,33
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.5,37
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.75,43
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.9,47
2024-12-07,wk inc covid hosp,1,2024-12-14,North East,quantile,0.975,53
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.025,18
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.1,26
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.25,31
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.5,35
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.75,40
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.9,46
2024-12-07,wk inc covid hosp,2,2024-12-21,North East,quantile,0.975,58
2024-12-07,wk inc covid hosp,3,2024-12-28,North East,quantile,0.025,11
2024-12-07,wk inc covid hosp,3,2024-12-28,North East,quantile,0.1,22
2024-12-07,wk inc covid hosp,3,2024-12-28,North East,quantile,0.25,27
