reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.025,39
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.1,45
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.25,50
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.5,57
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.75,64
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.9,69
2026-04-11,wk inc covid hosp,-1,2026-04-04,Central,quantile,0.975,76
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.025,27
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.1,38
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.25,48
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.5,58
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.75,67
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.9,78
2026-04-11,wk inc covid hosp,0,2026-04-11,Central,quantile,0.975,90
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.025,29
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.1,39
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.25,51
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.5,60
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.75,70
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.9,80
2026-04-11,wk inc covid hosp,1,2026-04-18,Central,quantile,0.975,97
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.025,20
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.1,38
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.25,47
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.5,57
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.75,66
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.9,77
2026-04-11,wk inc covid hosp,2,2026-04-25,Central,quantile,0.975,98
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.025,18
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.1,37
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.25,46
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.5,55
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.75,65
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.9,75
2026-04-11,wk inc covid hosp,3,2026-05-02,Central,quantile,0.975,103
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.025,26
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.1,34
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.25,40
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.5,48
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.75,56
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.9,63
2026-04-11,wk inc covid hosp,-1,2026-04-04,East,quantile,0.975,71
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.025,26
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.1,36
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.25,43
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.5,51
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.75,59
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.9,67
2026-04-11,wk inc covid hosp,0,2026-04-11,East,quantile,0.975,79
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.025,18
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.1,31
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.25,39
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.5,48
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.75,56
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.9,62
2026-04-11,wk inc covid hosp,1,2026-04-18,East,quantile,0.975,73
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.025,21
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.1,36
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.25,47
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.5,56
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.75,66
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.9,75
2026-04-11,wk inc covid hosp,2,2026-04-25,East,quantile,0.975,87
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.025,20
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.1,31
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.25,39
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.5,48
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.75,58
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.9,68
2026-04-11,wk inc covid hosp,3,2026-05-02,East,quantile,0.975,85
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.025,0
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.1,0
2026-04-11,wk inc covid hosp,-1,2026-04-04,North East,quantile,0.25,2
