reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.025,30
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.1,36
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.25,43
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.5,50
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.75,57
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.9,63
2026-03-21,wk inc covid hosp,-1,2026-03-14,Central,quantile,0.975,69
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.025,15
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.1,29
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.25,38
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.5,47
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.75,56
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.9,66
2026-03-21,wk inc covid hosp,0,2026-03-21,Central,quantile,0.975,81
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.025,4
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.1,26
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.25,36
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.5,46
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.75,54
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.9,61
2026-03-21,wk inc covid hosp,1,2026-03-28,Central,quantile,0.975,75
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.025,0
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.1,20
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.25,33
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.5,42
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.75,49
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.9,58
2026-03-21,wk inc covid hosp,2,2026-04-04,Central,quantile,0.975,66
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.025,0
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.1,11
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.25,32
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.5,46
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.75,56
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.9,65
2026-03-21,wk inc covid hosp,3,2026-04-11,Central,quantile,0.975,76
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.025,41
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.1,48
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.25,55
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.5,62
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.75,69
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.9,76
2026-03-21,wk inc covid hosp,-1,2026-03-14,East,quantile,0.975,84
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.025,27
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.1,39
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.25,49
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.5,57
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.75,65
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.9,74
2026-03-21,wk inc covid hosp,0,2026-03-21,East,quantile,0.975,86
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.025,9
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.1,30
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.25,45
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.5,58
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.75,69
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.9,80
2026-03-21,wk inc covid hosp,1,2026-03-28,East,quantile,0.975,98
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.025,0
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.1,22
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.25,42
2026-03-21,wk inc covid hosp,2,2026-04-04,East,quantile,0.5,59
