"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-11-15,"0.025",46,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.1",46,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.25",46,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.5",46,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.75",47,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.9",47,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.975",47,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.025",35,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.1",35,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.25",35,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.5",35,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.75",36,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.9",36,2025-11-15,"wk inc covid hosp",0,"quantile"
"East",2025-11-15,"0.975",36,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.025",9,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.1",9,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.25",9,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.5",9,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.75",10,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.9",10,2025-11-15,"wk inc covid hosp",0,"quantile"
"North East",2025-11-15,"0.975",10,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.025",2,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.1",2,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.25",2,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.5",2,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.75",3,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.9",3,2025-11-15,"wk inc covid hosp",0,"quantile"
"North West",2025-11-15,"0.975",3,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.025",199,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.1",199,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.25",199,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.5",200,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.75",200,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.9",200,2025-11-15,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-15,"0.975",200,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.025",59,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.1",59,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.25",59,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.5",59,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.75",60,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.9",60,2025-11-15,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-15,"0.975",60,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.025",51,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.1",51,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.25",51,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.5",51,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.75",52,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.9",52,2025-11-15,"wk inc covid hosp",0,"quantile"
"West",2025-11-15,"0.975",52,2025-11-15,"wk inc covid hosp",0,"quantile"
"Central",2025-11-22,"0.025",0,2025-11-15,"wk inc covid hosp",1,"quantile"
"Central",2025-11-22,"0.1",41,2025-11-15,"wk inc covid hosp",1,"quantile"
"Central",2025-11-22,"0.25",60,2025-11-15,"wk inc covid hosp",1,"quantile"
"Central",2025-11-22,"0.5",71,2025-11-15,"wk inc covid hosp",1,"quantile"
"Central",2025-11-22,"0.75",82,2025-11-15,"wk inc covid hosp",1,"quantile"
"Central",2025-11-22,"0.9",101,2025-11-15,"wk inc covid hosp",1,"quantile"
"Central",2025-11-22,"0.975",144,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.025",0,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.1",26,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.25",46,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.5",56,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.75",67,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.9",86,2025-11-15,"wk inc covid hosp",1,"quantile"
"East",2025-11-22,"0.975",129,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.025",0,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.1",0,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.25",0,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.5",8,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.75",19,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.9",38,2025-11-15,"wk inc covid hosp",1,"quantile"
"North East",2025-11-22,"0.975",81,2025-11-15,"wk inc covid hosp",1,"quantile"
