"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-01-17,"0.025",55,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-17,"0.1",55,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-17,"0.25",55,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-17,"0.5",56,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-17,"0.75",56,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-17,"0.9",56,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-17,"0.975",56,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.025",72,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.1",72,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.25",72,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.5",73,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.75",73,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.9",73,2026-01-17,"wk inc covid hosp",0,"quantile"
"East",2026-01-17,"0.975",73,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.025",17,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.1",17,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.25",17,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.5",18,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.75",18,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.9",18,2026-01-17,"wk inc covid hosp",0,"quantile"
"North East",2026-01-17,"0.975",18,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.025",9,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.1",9,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.25",9,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.5",10,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.75",10,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.9",10,2026-01-17,"wk inc covid hosp",0,"quantile"
"North West",2026-01-17,"0.975",10,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.025",365,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.1",365,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.25",365,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.5",365,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.75",366,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.9",366,2026-01-17,"wk inc covid hosp",0,"quantile"
"Ontario",2026-01-17,"0.975",366,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.025",68,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.1",68,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.25",68,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.5",69,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.75",69,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.9",69,2026-01-17,"wk inc covid hosp",0,"quantile"
"Toronto",2026-01-17,"0.975",69,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.025",136,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.1",136,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.25",136,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.5",137,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.75",137,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.9",137,2026-01-17,"wk inc covid hosp",0,"quantile"
"West",2026-01-17,"0.975",137,2026-01-17,"wk inc covid hosp",0,"quantile"
"Central",2026-01-24,"0.025",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-24,"0.1",36,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-24,"0.25",56,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-24,"0.5",66,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-24,"0.75",77,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-24,"0.9",96,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-24,"0.975",138,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.025",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.1",36,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.25",56,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.5",67,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.75",77,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.9",97,2026-01-17,"wk inc covid hosp",1,"quantile"
"East",2026-01-24,"0.975",139,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.025",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.1",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.25",6,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.5",17,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.75",28,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.9",47,2026-01-17,"wk inc covid hosp",1,"quantile"
"North East",2026-01-24,"0.975",89,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.025",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.1",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.25",10,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.5",20,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.75",31,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.9",50,2026-01-17,"wk inc covid hosp",1,"quantile"
"North West",2026-01-24,"0.975",93,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.025",282,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.1",324,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.25",343,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.5",354,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.75",365,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.9",384,2026-01-17,"wk inc covid hosp",1,"quantile"
"Ontario",2026-01-24,"0.975",426,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.025",0,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.1",28,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.25",47,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.5",58,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.75",68,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.9",88,2026-01-17,"wk inc covid hosp",1,"quantile"
"Toronto",2026-01-24,"0.975",130,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.025",73,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.1",115,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.25",134,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.5",145,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.75",155,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.9",175,2026-01-17,"wk inc covid hosp",1,"quantile"
"West",2026-01-24,"0.975",217,2026-01-17,"wk inc covid hosp",1,"quantile"
"Central",2026-01-31,"0.025",0,2026-01-17,"wk inc covid hosp",2,"quantile"
"Central",2026-01-31,"0.1",19,2026-01-17,"wk inc covid hosp",2,"quantile"
"Central",2026-01-31,"0.25",56,2026-01-17,"wk inc covid hosp",2,"quantile"
"Central",2026-01-31,"0.5",77,2026-01-17,"wk inc covid hosp",2,"quantile"
"Central",2026-01-31,"0.75",98,2026-01-17,"wk inc covid hosp",2,"quantile"
"Central",2026-01-31,"0.9",135,2026-01-17,"wk inc covid hosp",2,"quantile"
"Central",2026-01-31,"0.975",232,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.025",0,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.1",4,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.25",41,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.5",62,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.75",83,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.9",121,2026-01-17,"wk inc covid hosp",2,"quantile"
"East",2026-01-31,"0.975",218,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.025",0,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.1",0,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.25",1,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.5",22,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.75",43,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.9",80,2026-01-17,"wk inc covid hosp",2,"quantile"
"North East",2026-01-31,"0.975",177,2026-01-17,"wk inc covid hosp",2,"quantile"
"North West",2026-01-31,"0.025",0,2026-01-17,"wk inc covid hosp",2,"quantile"
"North West",2026-01-31,"0.1",0,2026-01-17,"wk inc covid hosp",2,"quantile"
"North West",2026-01-31,"0.25",13,2026-01-17,"wk inc covid hosp",2,"quantile"
"North West",2026-01-31,"0.5",34,2026-01-17,"wk inc covid hosp",2,"quantile"
