"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-10-11,"0.025",54,2025-10-11,"wk inc covid hosp",0,"quantile"
"Central",2025-10-11,"0.1",54,2025-10-11,"wk inc covid hosp",0,"quantile"
"Central",2025-10-11,"0.25",54,2025-10-11,"wk inc covid hosp",0,"quantile"
"Central",2025-10-11,"0.5",55,2025-10-11,"wk inc covid hosp",0,"quantile"
"Central",2025-10-11,"0.75",55,2025-10-11,"wk inc covid hosp",0,"quantile"
"Central",2025-10-11,"0.9",55,2025-10-11,"wk inc covid hosp",0,"quantile"
"Central",2025-10-11,"0.975",55,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.025",60,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.1",60,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.25",60,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.5",61,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.75",61,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.9",61,2025-10-11,"wk inc covid hosp",0,"quantile"
"East",2025-10-11,"0.975",61,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.025",9,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.1",9,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.25",9,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.5",10,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.75",10,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.9",10,2025-10-11,"wk inc covid hosp",0,"quantile"
"North East",2025-10-11,"0.975",10,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.025",2,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.1",2,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.25",2,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.5",3,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.75",3,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.9",3,2025-10-11,"wk inc covid hosp",0,"quantile"
"North West",2025-10-11,"0.975",3,2025-10-11,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-11,"0.025",252,2025-10-11,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-11,"0.1",252,2025-10-11,"wk inc covid hosp",0,"quantile"
