"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-10-25,"0.025",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-10-25,"0.1",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-10-25,"0.25",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-10-25,"0.5",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-10-25,"0.75",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-10-25,"0.9",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-10-25,"0.975",39,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.025",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.1",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.25",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.5",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.75",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.9",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"East",2025-10-25,"0.975",36,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.025",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.1",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.25",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.5",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.75",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.9",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North East",2025-10-25,"0.975",6,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.025",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.1",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.25",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.5",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.75",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.9",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"North West",2025-10-25,"0.975",1,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.025",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.1",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.25",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.5",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.75",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.9",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Ontario",2025-10-25,"0.975",185,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.025",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.1",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.25",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.5",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.75",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.9",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"Toronto",2025-10-25,"0.975",47,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.025",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.1",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.25",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.5",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.75",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.9",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"West",2025-10-25,"0.975",54,2025-10-25,"wk inc covid hosp",0,"quantile"
"Central",2025-11-01,"0.025",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-01,"0.1",4,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-01,"0.25",30,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-01,"0.5",39,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-01,"0.75",48,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-01,"0.9",74,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-01,"0.975",149,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.025",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.1",1,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.25",27,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.5",36,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.75",45,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.9",71,2025-10-25,"wk inc covid hosp",1,"quantile"
"East",2025-11-01,"0.975",146,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.025",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.1",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.25",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.5",6,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.75",15,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.9",41,2025-10-25,"wk inc covid hosp",1,"quantile"
"North East",2025-11-01,"0.975",116,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.025",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.1",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.25",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.5",1,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.75",10,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.9",36,2025-10-25,"wk inc covid hosp",1,"quantile"
"North West",2025-11-01,"0.975",111,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.025",75,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.1",150,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.25",176,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.5",185,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.75",194,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.9",220,2025-10-25,"wk inc covid hosp",1,"quantile"
"Ontario",2025-11-01,"0.975",295,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.025",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.1",12,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.25",38,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.5",47,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.75",56,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.9",82,2025-10-25,"wk inc covid hosp",1,"quantile"
"Toronto",2025-11-01,"0.975",157,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.025",0,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.1",19,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.25",45,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.5",54,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.75",63,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.9",89,2025-10-25,"wk inc covid hosp",1,"quantile"
"West",2025-11-01,"0.975",164,2025-10-25,"wk inc covid hosp",1,"quantile"
"Central",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-08,"0.1",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-08,"0.25",24,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-08,"0.5",39,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-08,"0.75",54,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-08,"0.9",106,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-08,"0.975",250,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.1",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.25",21,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.5",36,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.75",51,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.9",103,2025-10-25,"wk inc covid hosp",2,"quantile"
"East",2025-11-08,"0.975",247,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.1",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.25",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.5",6,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.75",21,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.9",73,2025-10-25,"wk inc covid hosp",2,"quantile"
"North East",2025-11-08,"0.975",217,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.1",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.25",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.5",1,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.75",16,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.9",68,2025-10-25,"wk inc covid hosp",2,"quantile"
"North West",2025-11-08,"0.975",212,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.1",118,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.25",170,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.5",185,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.75",200,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.9",252,2025-10-25,"wk inc covid hosp",2,"quantile"
"Ontario",2025-11-08,"0.975",396,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.1",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.25",32,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.5",47,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.75",62,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.9",114,2025-10-25,"wk inc covid hosp",2,"quantile"
"Toronto",2025-11-08,"0.975",258,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.025",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.1",0,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.25",39,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.5",54,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.75",69,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.9",121,2025-10-25,"wk inc covid hosp",2,"quantile"
"West",2025-11-08,"0.975",265,2025-10-25,"wk inc covid hosp",2,"quantile"
"Central",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-11-15,"0.1",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-11-15,"0.25",19,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-11-15,"0.5",39,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-11-15,"0.75",59,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-11-15,"0.9",130,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-11-15,"0.975",346,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.1",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.25",16,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.5",36,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.75",56,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.9",127,2025-10-25,"wk inc covid hosp",3,"quantile"
"East",2025-11-15,"0.975",343,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.1",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.25",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.5",6,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.75",26,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.9",97,2025-10-25,"wk inc covid hosp",3,"quantile"
"North East",2025-11-15,"0.975",313,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.1",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.25",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.5",1,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.75",21,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.9",92,2025-10-25,"wk inc covid hosp",3,"quantile"
"North West",2025-11-15,"0.975",308,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.1",94,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.25",165,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.5",185,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.75",205,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.9",276,2025-10-25,"wk inc covid hosp",3,"quantile"
"Ontario",2025-11-15,"0.975",492,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.1",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.25",27,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.5",47,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.75",67,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.9",138,2025-10-25,"wk inc covid hosp",3,"quantile"
"Toronto",2025-11-15,"0.975",354,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.025",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.1",0,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.25",34,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.5",54,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.75",74,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.9",145,2025-10-25,"wk inc covid hosp",3,"quantile"
"West",2025-11-15,"0.975",361,2025-10-25,"wk inc covid hosp",3,"quantile"
"Central",2025-10-25,"0.025",2,2025-10-25,"wk inc rsv hosp",0,"quantile"
