"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-11-08,"0.025",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.1",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.25",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.5",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.75",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.9",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-08,"0.975",29,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.025",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.1",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.25",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.5",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.75",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.9",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"East",2025-11-08,"0.975",22,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.025",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.1",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.25",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.5",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.75",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.9",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North East",2025-11-08,"0.975",13,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.025",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.1",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.25",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.5",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.75",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.9",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"North West",2025-11-08,"0.975",2,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.025",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.1",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.25",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.5",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.75",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.9",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Ontario",2025-11-08,"0.975",151,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.025",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.1",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.25",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.5",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.75",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.9",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"Toronto",2025-11-08,"0.975",34,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.025",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.1",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.25",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.5",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.75",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.9",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"West",2025-11-08,"0.975",50,2025-11-08,"wk inc covid hosp",0,"quantile"
"Central",2025-11-15,"0.025",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.1",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.25",20,2025-11-08,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.5",29,2025-11-08,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.75",38,2025-11-08,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.9",64,2025-11-08,"wk inc covid hosp",1,"quantile"
"Central",2025-11-15,"0.975",139,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.025",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.1",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.25",13,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.5",22,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.75",31,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.9",57,2025-11-08,"wk inc covid hosp",1,"quantile"
"East",2025-11-15,"0.975",132,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.025",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.1",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.25",4,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.5",13,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.75",22,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.9",48,2025-11-08,"wk inc covid hosp",1,"quantile"
"North East",2025-11-15,"0.975",123,2025-11-08,"wk inc covid hosp",1,"quantile"
"North West",2025-11-15,"0.025",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"North West",2025-11-15,"0.1",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"North West",2025-11-15,"0.25",0,2025-11-08,"wk inc covid hosp",1,"quantile"
"North West",2025-11-15,"0.5",2,2025-11-08,"wk inc covid hosp",1,"quantile"
"North West",2025-11-15,"0.75",11,2025-11-08,"wk inc covid hosp",1,"quantile"
