"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-02-21,"0.025",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-21,"0.1",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-21,"0.25",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-21,"0.5",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-21,"0.75",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-21,"0.9",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-21,"0.975",61,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.025",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.1",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.25",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.5",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.75",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.9",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"East",2026-02-21,"0.975",69,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.025",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.1",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.25",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.5",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.75",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.9",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North East",2026-02-21,"0.975",27,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.025",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.1",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.25",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.5",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.75",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.9",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"North West",2026-02-21,"0.975",3,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.025",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.1",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.25",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.5",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.75",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.9",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-21,"0.975",335,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.025",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.1",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.25",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.5",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.75",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.9",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"Toronto",2026-02-21,"0.975",67,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.025",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.1",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.25",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.5",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.75",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.9",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"West",2026-02-21,"0.975",105,2026-02-21,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.025",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-02-28,"0.1",27,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-02-28,"0.25",52,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-02-28,"0.5",61,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-02-28,"0.75",70,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-02-28,"0.9",95,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-02-28,"0.975",167,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.025",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.1",35,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.25",60,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.5",69,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.75",78,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.9",103,2026-02-21,"wk inc covid hosp",1,"quantile"
"East",2026-02-28,"0.975",175,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.025",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.1",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.25",18,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.5",27,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.75",36,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.9",61,2026-02-21,"wk inc covid hosp",1,"quantile"
"North East",2026-02-28,"0.975",133,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.025",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.1",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.25",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.5",3,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.75",12,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.9",37,2026-02-21,"wk inc covid hosp",1,"quantile"
"North West",2026-02-28,"0.975",109,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.025",229,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.1",301,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.25",326,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.5",335,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.75",344,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.9",369,2026-02-21,"wk inc covid hosp",1,"quantile"
"Ontario",2026-02-28,"0.975",441,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.025",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.1",33,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.25",58,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.5",67,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.75",76,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.9",101,2026-02-21,"wk inc covid hosp",1,"quantile"
"Toronto",2026-02-28,"0.975",173,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.025",0,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.1",71,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.25",96,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.5",105,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.75",114,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.9",139,2026-02-21,"wk inc covid hosp",1,"quantile"
"West",2026-02-28,"0.975",211,2026-02-21,"wk inc covid hosp",1,"quantile"
"Central",2026-03-07,"0.025",0,2026-02-21,"wk inc covid hosp",2,"quantile"
"Central",2026-03-07,"0.1",0,2026-02-21,"wk inc covid hosp",2,"quantile"
"Central",2026-03-07,"0.25",47,2026-02-21,"wk inc covid hosp",2,"quantile"
"Central",2026-03-07,"0.5",61,2026-02-21,"wk inc covid hosp",2,"quantile"
"Central",2026-03-07,"0.75",75,2026-02-21,"wk inc covid hosp",2,"quantile"
"Central",2026-03-07,"0.9",124,2026-02-21,"wk inc covid hosp",2,"quantile"
"Central",2026-03-07,"0.975",268,2026-02-21,"wk inc covid hosp",2,"quantile"
"East",2026-03-07,"0.025",0,2026-02-21,"wk inc covid hosp",2,"quantile"
"East",2026-03-07,"0.1",6,2026-02-21,"wk inc covid hosp",2,"quantile"
"East",2026-03-07,"0.25",55,2026-02-21,"wk inc covid hosp",2,"quantile"
"East",2026-03-07,"0.5",69,2026-02-21,"wk inc covid hosp",2,"quantile"
