"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2025-09-20,"0.025",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.1",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.25",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.5",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.75",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.9",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-20,"0.975",52,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.025",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.1",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.25",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.5",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.75",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.9",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"East",2025-09-20,"0.975",40,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.025",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.1",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.25",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.5",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.75",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.9",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North East",2025-09-20,"0.975",4,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.025",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.1",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.25",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.5",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.75",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.9",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"North West",2025-09-20,"0.975",1,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.025",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.1",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.25",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.5",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.75",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.9",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Ontario",2025-09-20,"0.975",227,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.025",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.1",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.25",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.5",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.75",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.9",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"Toronto",2025-09-20,"0.975",66,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.025",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.1",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.25",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.5",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.75",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.9",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"West",2025-09-20,"0.975",57,2025-09-20,"wk inc covid hosp",0,"quantile"
"Central",2025-09-27,"0.025",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.1",16,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.25",43,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.5",52,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.75",61,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.9",88,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-09-27,"0.975",163,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.025",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.1",4,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.25",31,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.5",40,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.75",49,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.9",76,2025-09-20,"wk inc covid hosp",1,"quantile"
"East",2025-09-27,"0.975",151,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.025",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.1",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.25",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.5",4,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.75",13,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.9",40,2025-09-20,"wk inc covid hosp",1,"quantile"
"North East",2025-09-27,"0.975",115,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.025",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.1",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.25",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.5",1,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.75",10,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.9",37,2025-09-20,"wk inc covid hosp",1,"quantile"
"North West",2025-09-27,"0.975",112,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.025",116,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.1",191,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.25",218,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.5",227,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.75",236,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.9",263,2025-09-20,"wk inc covid hosp",1,"quantile"
"Ontario",2025-09-27,"0.975",338,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.025",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.1",30,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.25",57,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.5",66,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.75",75,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.9",102,2025-09-20,"wk inc covid hosp",1,"quantile"
"Toronto",2025-09-27,"0.975",177,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.025",0,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.1",21,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.25",48,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.5",57,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.75",66,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.9",93,2025-09-20,"wk inc covid hosp",1,"quantile"
"West",2025-09-27,"0.975",168,2025-09-20,"wk inc covid hosp",1,"quantile"
"Central",2025-10-04,"0.025",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.1",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.25",37,2025-09-20,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.5",52,2025-09-20,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.75",67,2025-09-20,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.9",120,2025-09-20,"wk inc covid hosp",2,"quantile"
"Central",2025-10-04,"0.975",266,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.025",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.1",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.25",25,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.5",40,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.75",55,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.9",108,2025-09-20,"wk inc covid hosp",2,"quantile"
"East",2025-10-04,"0.975",254,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.025",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.1",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.25",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.5",4,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.75",19,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.9",72,2025-09-20,"wk inc covid hosp",2,"quantile"
"North East",2025-10-04,"0.975",218,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.025",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.1",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.25",0,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.5",1,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.75",16,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.9",69,2025-09-20,"wk inc covid hosp",2,"quantile"
"North West",2025-10-04,"0.975",215,2025-09-20,"wk inc covid hosp",2,"quantile"
"Ontario",2025-10-04,"0.025",13,2025-09-20,"wk inc covid hosp",2,"quantile"
"Ontario",2025-10-04,"0.1",159,2025-09-20,"wk inc covid hosp",2,"quantile"
"Ontario",2025-10-04,"0.25",212,2025-09-20,"wk inc covid hosp",2,"quantile"
"Ontario",2025-10-04,"0.5",227,2025-09-20,"wk inc covid hosp",2,"quantile"
"Ontario",2025-10-04,"0.75",242,2025-09-20,"wk inc covid hosp",2,"quantile"
